时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
1676.5,-0.006,0.004,-0.007,-1.791,-2.038,0.008,0,6,60,6,0
1677,-0.002,0.003,-0.003,1.388,-1.727,0.012,0,6,60,6,0
1677.5,0,-0.002,0.002,6.001,-1.218,0.018,0,6,60,6,0
1678,-0.005,-0.008,0.009,11.108,-0.547,0.024,0,6,60,6,0
1678.5,-0.014,-0.008,0.015,16.062,0.266,0.029,0,6,60,6,0
1679,-0.021,0,0.021,19.459,1.134,0.031,0,6,60,6,0
1679.5,-0.021,0.012,0.024,20.453,1.993,0.028,0,6,60,6,0
1680,-0.013,0.022,0.025,19.164,2.804,0.021,0,6,60,6,0
1680.5,0,0.025,0.024,15.964,3.518,0.011,0,6,60,6,0
1681,0.011,0.019,0.021,11.661,4.098,0,0,6,60,6,0
1681.5,0.017,0.01,0.019,7.269,4.519,-0.011,0,6,60,6,0
1682,0.015,0,0.015,2.595,4.69,-0.021,0,6,60,6,0
1682.5,0.009,-0.005,0.01,-1.923,4.591,-0.029,0,6,60,6,0
1683,0.003,-0.006,0.007,-5.05,4.257,-0.033,0,6,60,6,0
1683.5,0,-0.004,0.004,-6.373,3.701,-0.032,0,6,60,6,0
1684,-0.002,-0.003,0.003,-5.239,2.996,-0.026,0,6,60,6,0
1684.5,-0.003,-0.002,0.003,-2.557,2.145,-0.016,0,6,60,6,0
1685,-0.004,0,0.004,0.52,1.177,-0.005,0,6,60,6,0
1685.5,-0.003,0.002,0.003,3.324,0.158,0.005,0,6,60,6,0
1686,-0.001,0.002,0.002,4.59,-0.897,0.014,0,6,60,6,0
1686.5,0,-0.001,-0.001,4.466,-1.89,0.019,0,6,60,6,0
1687,-0.002,-0.004,-0.004,3.268,-2.755,0.021,0,6,60,6,0
1687.5,-0.006,-0.003,-0.007,2.48,-3.367,0.023,0,6,60,6,0
1688,-0.007,0,-0.007,3.066,-3.655,0.026,0,6,60,6,0
1688.5,-0.004,0.002,-0.005,5.249,-3.591,0.029,0,6,60,6,0
1689,0,0.001,-0.001,8.336,-3.201,0.033,0,6,60,6,0
1689.5,0,-0.004,0.004,11.887,-2.502,0.036,0,6,60,6,0
1690,-0.006,-0.01,0.011,16.17,-1.484,0.039,0,6,60,6,0
1690.5,-0.016,-0.009,0.018,20.625,-0.211,0.04,0,6,60,6,0
1691,-0.026,0,0.025,24.095,1.215,0.039,0,6,60,6,0
1691.5,-0.027,0.016,0.031,25.78,2.697,0.034,0,6,60,6,0
1692,-0.018,0.03,0.034,25.17,4.125,0.025,0,6,60,6,0
1692.5,0,0.036,0.035,22.531,5.419,0.013,0,6,60,6,0
1693,0.018,0.031,0.034,18.894,6.527,0,0,6,60,6,0
1693.5,0.03,0.017,0.034,15.588,7.416,-0.011,0,6,60,6,0
1694,0.034,0,0.033,13.152,8.024,-0.019,0,6,60,6,0
1694.5,0.029,-0.017,0.033,11.95,8.319,-0.023,0,6,60,6,0
1695,0.016,-0.028,0.032,10.961,8.214,-0.024,0,6,60,6,0
1695.5,0,-0.03,0.029,9.814,7.705,-0.023,0,6,60,6,0
1696,-0.013,-0.023,0.026,8.552,6.823,-0.021,0,6,60,6,0
1696.5,-0.019,-0.011,0.021,7.149,5.615,-0.017,0,6,60,6,0
1697,-0.017,0,0.017,6.214,4.186,-0.011,0,6,60,6,0
1697.5,-0.01,0.006,0.012,5.335,2.59,-0.004,0,6,60,6,0
1698,-0.003,0.005,0.006,4.108,0.9,0.003,0,6,60,6,0
1698.5,0,0.001,0.001,2.998,-0.758,0.01,0,6,60,6,0
1699,-0.002,-0.004,-0.004,2.068,-2.298,0.016,0,6,60,6,0
1699.5,-0.007,-0.004,-0.008,1.589,-3.615,0.023,0,6,60,6,0
1700,-0.011,0,-0.011,1.777,-4.629,0.029,0,6,60,6,0
1700.5,-0.011,0.006,-0.012,2.083,-5.313,0.033,0,6,60,6,0
1701,-0.007,0.012,-0.013,2.073,-5.651,0.035,0,6,60,6,0
1701.5,0,0.014,-0.014,1.172,-5.662,0.033,0,6,60,6,0
1702,0.008,0.013,-0.015,-0.603,-5.36,0.028,0,6,60,6,0
1702.5,0.014,0.008,-0.015,-2.809,-4.765,0.021,0,6,60,6,0
1703,0.016,0,-0.015,-5.184,-3.935,0.012,0,6,60,6,0
1703.5,0.013,-0.007,-0.014,-7.416,-2.932,0.002,0,6,60,6,0
1704,0.006,-0.011,-0.012,-8.176,-1.766,-0.006,0,6,60,6,0
1704.5,0,-0.008,-0.008,-6.854,-0.491,-0.01,0,6,60,6,0
1705,-0.001,-0.001,-0.001,-3.647,0.82,-0.011,0,6,60,6,0
1705.5,0.005,0.003,0.006,0.654,2.077,-0.01,0,6,60,6,0
1706,0.014,0,0.013,5.189,3.207,-0.008,0,6,60,6,0
1706.5,0.017,-0.01,0.018,8.423,4.104,-0.006,0,6,60,6,0
1707,0.011,-0.019,0.021,9.871,4.729,-0.007,0,6,60,6,0
1707.5,0,-0.023,0.022,9.451,5.055,-0.01,0,6,60,6,0
1708,-0.01,-0.018,0.02,7.474,5.077,-0.013,0,6,60,6,0
1708.5,-0.015,-0.009,0.017,4.47,4.804,-0.018,0,6,60,6,0
1709,-0.012,0,0.012,0.735,4.237,-0.022,0,6,60,6,0
1709.5,-0.006,0.003,0.006,-3.02,3.419,-0.024,0,6,60,6,0
1710,0,0,0,-6.58,2.373,-0.025,0,6,60,6,0
1710.5,0,-0.006,-0.006,-10.045,1.126,-0.025,0,6,60,6,0
1711,-0.006,-0.011,-0.012,-12.676,-0.227,-0.023,0,6,60,6,0
1711.5,-0.015,-0.009,-0.017,-14.194,-1.618,-0.018,0,6,60,6,0
1712,-0.022,0,-0.021,-14.613,-2.971,-0.011,0,6,60,6,0
1712.5,-0.021,0.012,-0.024,-13.778,-4.194,-0.003,0,6,60,6,0
1713,-0.012,0.022,-0.024,-11.449,-5.187,0.007,0,6,60,6,0
1713.5,0,0.024,-0.023,-8.009,-5.892,0.017,0,6,60,6,0
1714,0.01,0.018,-0.02,-3.818,-6.249,0.027,0,6,60,6,0
1714.5,0.015,0.009,-0.017,-0.043,-6.267,0.034,0,6,60,6,0
1715,0.014,0,-0.013,2.578,-5.949,0.037,0,6,60,6,0
1715.5,0.01,-0.006,-0.011,3.171,-5.35,0.035,0,6,60,6,0
1716,0.005,-0.009,-0.01,2.161,-4.48,0.028,0,6,60,6,0
1716.5,0,-0.009,-0.008,0.46,-3.364,0.019,0,6,60,6,0
1717,-0.004,-0.006,-0.007,-1.614,-2.086,0.008,0,6,60,6,0
1717.5,-0.004,-0.002,-0.004,-2.923,-0.681,-0.002,0,6,60,6,0
1718,0,0,0,-2.398,0.804,-0.009,0,6,60,6,0
1718.5,0.005,-0.003,0.005,-0.526,2.25,-0.013,0,6,60,6,0
1719,0.006,-0.01,0.011,2.092,3.563,-0.015,0,6,60,6,0
1719.5,0,-0.017,0.017,4.909,4.664,-0.016,0,6,60,6,0
1720,-0.011,-0.019,0.021,7.317,5.488,-0.016,0,6,60,6,0
1720.5,-0.021,-0.012,0.023,8.11,5.943,-0.017,0,6,60,6,0
1721,-0.023,0,0.022,6.947,6.002,-0.019,0,6,60,6,0
1721.5,-0.017,0.01,0.019,4.139,5.671,-0.023,0,6,60,6,0
1722,-0.007,0.012,0.013,0.424,4.986,-0.026,0,6,60,6,0
1722.5,0,0.008,0.007,-3.526,3.991,-0.028,0,6,60,6,0
1723,0.001,0.001,0.001,-6.526,2.779,-0.027,0,6,60,6,0
1723.5,-0.004,-0.002,-0.004,-8.337,1.408,-0.023,0,6,60,6,0
1724,-0.008,0,-0.008,-8.753,-0.036,-0.016,0,6,60,6,0
1724.5,-0.01,0.006,-0.011,-7.57,-1.45,-0.006,0,6,60,6,0
1725,-0.006,0.011,-0.012,-5.115,-2.752,0.005,0,6,60,6,0
1725.5,0,0.012,-0.012,-1.929,-3.863,0.017,0,6,60,6,0
1726,0.006,0.01,-0.011,1.585,-4.704,0.029,0,6,60,6,0
1726.5,0.009,0.005,-0.01,4.196,-5.264,0.037,0,6,60,6,0
1727,0.01,0,-0.01,5.288,-5.517,0.04,0,6,60,6,0
1727.5,0.009,-0.005,-0.01,4.669,-5.458,0.038,0,6,60,6,0
1728,0.006,-0.01,-0.011,2.889,-5.074,0.033,0,6,60,6,0
1728.5,0,-0.012,-0.011,0.176,-4.411,0.024,0,6,60,6,0
1729,-0.006,-0.011,-0.012,-3.046,-3.522,0.013,0,6,60,6,0
1729.5,-0.011,-0.006,-0.012,-6.209,-2.472,0.002,0,6,60,6,0
1730,-0.012,0,-0.011,-8.668,-1.326,-0.009,0,6,60,6,0
1730.5,-0.009,0.005,-0.01,-9.956,-0.157,-0.018,0,6,60,6,0
1731,-0.003,0.006,-0.007,-10.003,0.955,-0.024,0,6,60,6,0
1731.5,0,0.003,-0.003,-8.52,1.963,-0.027,0,6,60,6,0
1732,-0.001,-0.003,0.003,-5.066,2.855,-0.025,0,6,60,6,0
1732.5,-0.008,-0.005,0.009,-0.417,3.567,-0.02,0,6,60,6,0
1733,-0.015,0,0.015,4.386,4.058,-0.014,0,6,60,6,0
1733.5,-0.017,0.01,0.019,8.307,4.295,-0.008,0,6,60,6,0
1734,-0.011,0.02,0.022,11.659,4.338,-0.002,0,6,60,6,0
1734.5,0,0.025,0.024,14.297,4.203,0.004,0,6,60,6,0
1735,0.013,0.022,0.025,16.084,3.923,0.009,0,6,60,6,0
1735.5,0.022,0.013,0.025,16.827,3.523,0.013,0,6,60,6,0
1736,0.024,0,0.023,16.739,3.049,0.015,0,6,60,6,0
1736.5,0.019,-0.011,0.021,15.899,2.529,0.016,0,6,60,6,0
1737,0.01,-0.016,0.018,14.397,1.991,0.016,0,6,60,6,0
1737.5,0,-0.016,0.015,12.415,1.461,0.016,0,6,60,6,0
1738,-0.006,-0.011,0.012,10.318,0.969,0.014,0,6,60,6,0
1738.5,-0.009,-0.005,0.01,8.842,0.567,0.014,0,6,60,6,0
1739,-0.008,0,0.008,8.109,0.264,0.014,0,6,60,6,0
1739.5,-0.006,0.004,0.007,7.551,0.038,0.014,0,6,60,6,0
1740,-0.003,0.006,0.006,7.164,-0.099,0.014,0,6,60,6,0
1740.5,0,0.006,0.006,7.031,-0.14,0.014,0,6,60,6,0
1741,0.003,0.006,0.007,7.422,-0.069,0.014,0,6,60,6,0
1741.5,0.007,0.004,0.008,8.039,0.092,0.015,0,6,60,6,0
1742,0.009,0,0.008,8.275,0.305,0.014,0,6,60,6,0
1742.5,0.008,-0.004,0.009,7.778,0.539,0.012,0,6,60,6,0
1743,0.004,-0.007,0.008,6.595,0.778,0.008,0,6,60,6,0
1743.5,0,-0.007,0.007,4.366,0.968,0.003,0,6,60,6,0
1744,-0.002,-0.004,0.004,1.176,1.081,-0.004,0,6,60,6,0
1744.5,-0.001,-0.001,0.001,-1.956,1.136,-0.01,0,6,60,6,0
1745,0.001,0,-0.001,-4.044,1.15,-0.014,0,6,60,6,0
1745.5,0.001,-0.001,-0.002,-4.917,1.109,-0.015,0,6,60,6,0
1746,0.001,-0.002,-0.002,-4.734,1.001,-0.014,0,6,60,6,0
1746.5,0,-0.001,-0.001,-3.823,0.822,-0.012,0,6,60,6,0
1747,0,-0.001,-0.001,-2.532,0.579,-0.008,0,6,60,6,0
1747.5,0,0,0,-1.055,0.293,-0.004,0,6,60,6,0
1748,0,0,0,-0.299,-0.057,0,0,6,60,6,0
1748.5,-0.002,0.001,-0.002,-0.925,-0.473,0.001,0,6,60,6,0
1749,-0.003,0.005,-0.005,-3.189,-0.951,-0.001,0,6,60,6,0
1749.5,0,0.01,-0.01,-6.769,-1.468,-0.005,0,6,60,6,0
1750,0.008,0.014,-0.015,-11.084,-2.003,-0.01,0,6,60,6,0
1750.5,0.018,0.011,-0.021,-15.235,-2.516,-0.015,0,6,60,6,0
1751,0.026,0,-0.025,-18.515,-2.985,-0.019,0,6,60,6,0
1751.5,0.024,-0.014,-0.027,-19.868,-3.351,-0.019,0,6,60,6,0
1752,0.014,-0.024,-0.027,-19.241,-3.608,-0.017,0,6,60,6,0
1752.5,0,-0.027,-0.026,-17.515,-3.781,-0.013,0,6,60,6,0
1753,-0.012,-0.021,-0.024,-14.996,-3.85,-0.007,0,6,60,6,0
1753.5,-0.019,-0.011,-0.021,-12.174,-3.812,-0.002,0,6,60,6,0
1754,-0.018,0,-0.018,-8.945,-3.631,0.003,0,6,60,6,0
1754.5,-0.012,0.007,-0.014,-5.587,-3.306,0.007,0,6,60,6,0
1755,-0.005,0.009,-0.01,-2.866,-2.869,0.01,0,6,60,6,0
1755.5,0,0.007,-0.007,-0.993,-2.33,0.011,0,6,60,6,0
1756,0.002,0.004,-0.005,-0.064,-1.714,0.009,0,6,60,6,0
1756.5,0.003,0.002,-0.003,-0.253,-1.064,0.005,0,6,60,6,0
1757,0.002,0,-0.002,-1.15,-0.4,0,0,6,60,6,0
1757.5,0.001,-0.001,-0.002,-2.452,0.238,-0.006,0,6,60,6,0
1758,0.001,-0.002,-0.002,-4.199,0.792,-0.012,0,6,60,6,0
1758.5,0,-0.001,-0.001,-4.74,1.314,-0.016,0,6,60,6,0
1759,0.001,0.001,0.001,-3.867,1.765,-0.017,0,6,60,6,0
1759.5,0.003,0.002,0.004,-1.93,2.115,-0.015,0,6,60,6,0
1760,0.008,0,0.007,1.16,2.378,-0.011,0,6,60,6,0
1760.5,0.01,-0.006,0.011,4.93,2.543,-0.004,0,6,60,6,0
1761,0.007,-0.013,0.014,8.251,2.579,0.002,0,6,60,6,0
1761.5,0,-0.016,0.015,9.75,2.446,0.005,0,6,60,6,0
1762,-0.007,-0.012,0.013,8.483,2.116,0.005,0,6,60,6,0
1762.5,-0.008,-0.004,0.008,4.636,1.611,0,0,6,60,6,0
1763,-0.002,0,0.002,-0.874,0.969,-0.007,0,6,60,6,0
1763.5,0.005,-0.003,-0.006,-6.752,0.241,-0.014,0,6,60,6,0
1764,0.006,-0.01,-0.011,-10.933,-0.47,-0.018,0,6,60,6,0
1764.5,0,-0.015,-0.014,-12.486,-1.121,-0.018,0,6,60,6,0
1765,-0.008,-0.013,-0.015,-11.27,-1.675,-0.012,0,6,60,6,0
1765.5,-0.01,-0.006,-0.011,-6.424,-2.022,-0.001,0,6,60,6,0
1766,-0.005,0,-0.005,0.505,-2.189,0.013,0,6,60,6,0
1766.5,0.001,-0.001,0.001,7.803,-2.176,0.027,0,6,60,6,0
1767,0.004,-0.007,0.008,14.49,-1.96,0.038,0,6,60,6,0
1767.5,0,-0.014,0.014,19.324,-1.561,0.045,0,6,60,6,0
1768,-0.009,-0.015,0.017,21.03,-1.032,0.045,0,6,60,6,0
1768.5,-0.014,-0.008,0.016,18.919,-0.437,0.038,0,6,60,6,0
1769,-0.014,0,0.013,13.8,0.207,0.025,0,6,60,6,0
1769.5,-0.007,0.004,0.008,6.115,0.811,0.007,0,6,60,6,0
1770,0,0.001,0.001,-3.144,1.309,-0.013,0,6,60,6,0
1770.5,0,-0.007,-0.007,-11.991,1.685,-0.032,0,6,60,6,0
1771,-0.006,-0.011,-0.012,-18.779,1.912,-0.046,0,6,60,6,0
1771.5,-0.014,-0.008,-0.016,-22.845,1.944,-0.054,0,6,60,6,0
1772,-0.018,0,-0.017,-23.668,1.783,-0.054,0,6,60,6,0
1772.5,-0.014,0.008,-0.016,-21.198,1.443,-0.048,0,6,60,6,0
1773,-0.007,0.011,-0.013,-16.631,0.914,-0.036,0,6,60,6,0
1773.5,0,0.01,-0.009,-10.928,0.241,-0.022,0,6,60,6,0
1774,0.003,0.005,-0.006,-5.147,-0.526,-0.007,0,6,60,6,0
1774.5,0.004,0.002,-0.004,-0.81,-1.364,0.006,0,6,60,6,0
1775,0.005,0,-0.005,1.249,-2.218,0.014,0,6,60,6,0
1775.5,0.006,-0.004,-0.007,1.089,-3.012,0.018,0,6,60,6,0
1776,0.005,-0.009,-0.01,-0.497,-3.662,0.019,0,6,60,6,0
1776.5,0,-0.014,-0.014,-3.294,-4.147,0.016,0,6,60,6,0
1777,-0.008,-0.015,-0.016,-5.318,-4.351,0.014,0,6,60,6,0
1777.5,-0.014,-0.008,-0.016,-5.469,-4.238,0.013,0,6,60,6,0
1778,-0.014,0,-0.013,-3.447,-3.806,0.014,0,6,60,6,0
1778.5,-0.007,0.004,-0.008,0.531,-3.073,0.018,0,6,60,6,0
1779,0,0.001,-0.001,5.343,-2.11,0.022,0,6,60,6,0
1779.5,0,-0.007,0.006,9.845,-0.99,0.024,0,6,60,6,0
1780,-0.006,-0.011,0.013,13.12,0.214,0.024,0,6,60,6,0
1780.5,-0.015,-0.009,0.017,14.381,1.413,0.02,0,6,60,6,0
1781,-0.02,0,0.019,13.406,2.53,0.012,0,6,60,6,0
1781.5,-0.017,0.01,0.019,10.572,3.505,0.001,0,6,60,6,0
1782,-0.009,0.015,0.017,6.566,4.282,-0.011,0,6,60,6,0
1782.5,0,0.015,0.015,2.093,4.809,-0.022,0,6,60,6,0
1783,0.006,0.01,0.011,-1.969,5.061,-0.031,0,6,60,6,0
1783.5,0.008,0.005,0.009,-4.565,5.045,-0.036,0,6,60,6,0
1784,0.008,0,0.008,-5.259,4.765,-0.036,0,6,60,6,0
1784.5,0.007,-0.004,0.007,-4.207,4.231,-0.031,0,6,60,6,0
1785,0.004,-0.007,0.007,-1.973,3.467,-0.023,0,6,60,6,0
1785.5,0,-0.007,0.007,0.525,2.501,-0.013,0,6,60,6,0
1786,-0.003,-0.005,0.005,2.038,1.355,-0.004,0,6,60,6,0
1786.5,-0.002,-0.001,0.003,2.469,0.121,0.004,0,6,60,6,0
1787,0.001,0,-0.001,1.952,-1.116,0.01,0,6,60,6,0
1787.5,0.005,-0.003,-0.006,0.44,-2.292,0.013,0,6,60,6,0
1788,0.006,-0.01,-0.011,-2.67,-3.393,0.013,0,6,60,6,0
1788.5,0,-0.02,-0.019,-8.002,-4.422,0.009,0,6,60,6,0
1789,-0.014,-0.025,-0.027,-14.779,-5.327,0.001,0,6,60,6,0
1789.5,-0.032,-0.018,-0.036,-21.612,-6.054,-0.008,0,6,60,6,0
1790,-0.043,0,-0.041,-26.355,-6.513,-0.014,0,6,60,6,0
1790.5,-0.039,0.022,-0.043,-27.893,-6.671,-0.016,0,6,60,6,0
1791,-0.022,0.037,-0.042,-26.63,-6.563,-0.015,0,6,60,6,0
1791.5,0,0.039,-0.037,-23.084,-6.203,-0.01,0,6,60,6,0
1792,0.016,0.028,-0.031,-18.208,-5.63,-0.004,0,6,60,6,0
1792.5,0.022,0.012,-0.024,-12.424,-4.844,0.003,0,6,60,6,0
1793,0.017,0,-0.016,-6.356,-3.873,0.009,0,6,60,6,0
1793.5,0.007,-0.004,-0.008,-0.568,-2.746,0.014,0,6,60,6,0
1794,0,-0.001,-0.001,3.754,-1.546,0.016,0,6,60,6,0
1794.5,0,0.004,0.004,5.541,-0.366,0.012,0,6,60,6,0
1795,0.003,0.006,0.006,4.8,0.741,0.005,0,6,60,6,0
1795.5,0.006,0.004,0.007,2.616,1.755,-0.005,0,6,60,6,0
1796,0.008,0,0.008,0.717,2.686,-0.013,0,6,60,6,0
1796.5,0.008,-0.004,0.009,-0.606,3.459,-0.02,0,6,60,6,0
1797,0.005,-0.008,0.009,-1.311,4.024,-0.024,0,6,60,6,0
1797.5,0,-0.01,0.01,-1.942,4.311,-0.027,0,6,60,6,0
1798,-0.004,-0.007,0.008,-3.128,4.268,-0.029,0,6,60,6,0
1798.5,-0.006,-0.003,0.006,-4.481,3.922,-0.03,0,6,60,6,0
1799,-0.004,0,0.004,-5.635,3.302,-0.029,0,6,60,6,0
1799.5,0,0,0,-6.656,2.435,-0.026,0,6,60,6,0
1800,0.002,-0.003,-0.004,-7.766,1.357,-0.022,0,6,60,6,0
1800.5,0,-0.008,-0.008,-8.984,0.13,-0.018,0,6,60,6,0
1801,-0.006,-0.011,-0.013,-10.328,-1.182,-0.013,0,6,60,6,0
1801.5,-0.015,-0.009,-0.017,-11.696,-2.505,-0.008,0,6,60,6,0
1802,-0.022,0,-0.021,-12.574,-3.738,-0.003,0,6,60,6,0
1802.5,-0.022,0.013,-0.024,-12.843,-4.814,0.002,0,6,60,6,0
1803,-0.014,0.024,-0.026,-12.596,-5.675,0.007,0,6,60,6,0
1803.5,0,0.028,-0.027,-11.622,-6.255,0.012,0,6,60,6,0
1804,0.013,0.023,-0.026,-9.365,-6.478,0.018,0,6,60,6,0
1804.5,0.02,0.012,-0.023,-6.467,-6.356,0.022,0,6,60,6,0
1805,0.02,0,-0.019,-3.775,-5.917,0.025,0,6,60,6,0
1805.5,0.014,-0.008,-0.015,-1.703,-5.186,0.025,0,6,60,6,0
1806,0.006,-0.01,-0.011,-0.352,-4.199,0.022,0,6,60,6,0
1806.5,0,-0.009,-0.009,-0.531,-3.063,0.016,0,6,60,6,0
1807,-0.003,-0.006,-0.007,-2.045,-1.836,0.006,0,6,60,6,0
1807.5,-0.004,-0.003,-0.005,-3.876,-0.559,-0.004,0,6,60,6,0
1808,-0.003,0,-0.002,-4.774,0.736,-0.013,0,6,60,6,0
1808.5,0.001,-0.001,0.001,-4.294,1.98,-0.019,0,6,60,6,0
1809,0.003,-0.006,0.006,-2.059,3.128,-0.021,0,6,60,6,0
1809.5,0,-0.013,0.012,1.783,4.129,-0.019,0,6,60,6,0
1810,-0.01,-0.017,0.019,6.462,4.924,-0.015,0,6,60,6,0
1810.5,-0.022,-0.013,0.025,11.336,5.487,-0.008,0,6,60,6,0
1811,-0.03,0,0.029,15.069,5.763,-0.003,0,6,60,6,0
1811.5,-0.027,0.016,0.03,16.564,5.72,0,0,6,60,6,0
1812,-0.015,0.026,0.029,15.942,5.39,0.001,0,6,60,6,0
1812.5,0,0.026,0.026,14.067,4.836,0,0,6,60,6,0
1813,0.011,0.019,0.022,11.915,4.125,0,0,6,60,6,0
1813.5,0.016,0.009,0.018,10.204,3.319,0.001,0,6,60,6,0
1814,0.016,0,0.016,9.936,2.51,0.005,0,6,60,6,0
1814.5,0.013,-0.008,0.015,11.262,1.75,0.012,0,6,60,6,0
1815,0.008,-0.013,0.015,13.27,1.049,0.019,0,6,60,6,0
1815.5,0,-0.015,0.014,14.28,0.377,0.025,0,6,60,6,0
1816,-0.006,-0.011,0.012,13.849,-0.229,0.027,0,6,60,6,0
1816.5,-0.008,-0.004,0.008,11.501,-0.773,0.026,0,6,60,6,0
1817,-0.003,0,0.003,7.272,-1.246,0.021,0,6,60,6,0
1817.5,0.003,-0.001,-0.003,1.574,-1.649,0.012,0,6,60,6,0
1818,0.005,-0.009,-0.01,-5.102,-1.994,0.001,0,6,60,6,0
1818.5,0,-0.017,-0.016,-11.53,-2.264,-0.009,0,6,60,6,0
1819,-0.011,-0.019,-0.021,-16.367,-2.437,-0.018,0,6,60,6,0
1819.5,-0.021,-0.012,-0.024,-18.706,-2.503,-0.022,0,6,60,6,0
1820,-0.024,0,-0.023,-18.339,-2.469,-0.021,0,6,60,6,0
1820.5,-0.019,0.011,-0.021,-15.947,-2.37,-0.017,0,6,60,6,0
1821,-0.009,0.015,-0.017,-12.369,-2.224,-0.011,0,6,60,6,0
1821.5,0,0.013,-0.013,-8.272,-2.035,-0.005,0,6,60,6,0
1822,0.005,0.008,-0.009,-4.367,-1.81,0.002,0,6,60,6,0
1822.5,0.005,0.003,-0.005,-1.267,-1.555,0.006,0,6,60,6,0
1823,0.003,0,-0.003,0.445,-1.29,0.008,0,6,60,6,0
1823.5,0.002,-0.001,-0.002,0.788,-1.013,0.007,0,6,60,6,0
1824,0.001,-0.002,-0.002,-0.034,-0.73,0.004,0,6,60,6,0
1824.5,0,-0.003,-0.003,-1.613,-0.449,-0.001,0,6,60,6,0
1825,-0.002,-0.004,-0.004,-3.775,-0.201,-0.006,0,6,60,6,0
1825.5,-0.005,-0.003,-0.005,-5.92,0.014,-0.011,0,6,60,6,0
1826,-0.008,0,-0.007,-8.422,0.13,-0.017,0,6,60,6,0
1826.5,-0.009,0.005,-0.01,-11.424,0.112,-0.022,0,6,60,6,0
1827,-0.007,0.012,-0.013,-14.476,-0.04,-0.027,0,6,60,6,0
1827.5,0,0.018,-0.017,-17.539,-0.349,-0.031,0,6,60,6,0
1828,0.01,0.018,-0.02,-19.736,-0.768,-0.033,0,6,60,6,0
1828.5,0.02,0.011,-0.022,-20.51,-1.264,-0.032,0,6,60,6,0
1829,0.023,0,-0.023,-19.678,-1.797,-0.027,0,6,60,6,0
1829.5,0.02,-0.011,-0.022,-17.187,-2.319,-0.02,0,6,60,6,0
1830,0.01,-0.018,-0.02,-13.905,-2.819,-0.011,0,6,60,6,0
1830.5,0,-0.019,-0.018,-10.306,-3.25,-0.002,0,6,60,6,0
1831,-0.008,-0.014,-0.016,-7.298,-3.602,0.006,0,6,60,6,0
1831.5,-0.014,-0.008,-0.015,-5.526,-3.859,0.011,0,6,60,6,0
1832,-0.016,0,-0.016,-5.501,-4.018,0.011,0,6,60,6,0
1832.5,-0.015,0.009,-0.017,-6.97,-4.06,0.009,0,6,60,6,0
1833,-0.01,0.017,-0.019,-9.496,-3.982,0.004,0,6,60,6,0
1833.5,0,0.021,-0.02,-11.597,-3.731,-0.002,0,6,60,6,0
1834,0.01,0.018,-0.02,-12.369,-3.308,-0.005,0,6,60,6,0
1834.5,0.016,0.009,-0.018,-11.616,-2.739,-0.007,0,6,60,6,0
1835,0.015,0,-0.014,-9.738,-2.073,-0.007,0,6,60,6,0
1835.5,0.009,-0.005,-0.01,-7.17,-1.353,-0.006,0,6,60,6,0
1836,0.003,-0.005,-0.006,-4.273,-0.615,-0.005,0,6,60,6,0
1836.5,0,-0.001,-0.001,-1.685,0.09,-0.004,0,6,60,6,0
1837,0.001,0.001,0.002,-0.194,0.701,-0.004,0,6,60,6,0
1837.5,0.003,0.002,0.003,0.119,1.197,-0.006,0,6,60,6,0
1838,0.004,0,0.004,-0.309,1.574,-0.009,0,6,60,6,0
1838.5,0.003,-0.002,0.004,-1.048,1.826,-0.012,0,6,60,6,0
1839,0.002,-0.003,0.003,-2.065,1.931,-0.014,0,6,60,6,0
1839.5,0,-0.002,0.002,-3.483,1.868,-0.017,0,6,60,6,0
1840,0,0,0,-4.694,1.665,-0.018,0,6,60,6,0
1840.5,0.001,0,-0.001,-4.911,1.37,-0.017,0,6,60,6,0
1841,0.001,0,-0.001,-4.011,1.005,-0.013,0,6,60,6,0
1841.5,0,0,0,-1.739,0.624,-0.007,0,6,60,6,0
1842,-0.001,0.002,0.002,1.571,0.256,0.002,0,6,60,6,0
1842.5,0,0.005,0.005,5.594,-0.055,0.011,0,6,60,6,0
1843,0.004,0.007,0.008,9.509,-0.294,0.02,0,6,60,6,0
1843.5,0.008,0.005,0.009,11.649,-0.505,0.025,0,6,60,6,0
1844,0.009,0,0.009,11.337,-0.685,0.025,0,6,60,6,0
1844.5,0.005,-0.003,0.006,8.884,-0.815,0.021,0,6,60,6,0
1845,0.001,-0.001,0.001,4.14,-0.933,0.013,0,6,60,6,0
1845.5,0,0.005,-0.004,-1.944,-1.029,0.002,0,6,60,6,0
1846,0.005,0.009,-0.011,-8.332,-1.112,-0.01,0,6,60,6,0
1846.5,0.014,0.008,-0.015,-13.316,-1.146,-0.019,0,6,60,6,0
1847,0.018,0,-0.017,-15.755,-1.121,-0.024,0,6,60,6,0
1847.5,0.015,-0.009,-0.017,-15.21,-1.038,-0.023,0,6,60,6,0
1848,0.007,-0.012,-0.014,-12.155,-0.918,-0.018,0,6,60,6,0
1848.5,0,-0.009,-0.009,-7.631,-0.787,-0.01,0,6,60,6,0
1849,-0.002,-0.004,-0.004,-2.911,-0.67,-0.002,0,6,60,6,0
1849.5,0,0,0,1.283,-0.56,0.005,0,6,60,6,0
