时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
2286,-0.003,-0.002,-0.004,-1.714,-0.427,-0.001,0,5,75,6,0
2286.5,-0.003,0,-0.002,-1.663,-0.096,-0.004,0,5,75,6,0
2287,-0.001,0.001,-0.001,-1.571,0.226,-0.006,0,5,75,6,0
2287.5,0,0,0,-1.249,0.527,-0.007,0,5,75,6,0
2288,-0.001,-0.002,0.002,-0.86,0.783,-0.008,0,5,75,6,0
2288.5,-0.003,-0.001,0.003,-0.611,0.978,-0.009,0,5,75,6,0
2289,-0.004,0.001,0.004,-0.099,1.114,-0.009,0,5,75,6,0
2289.5,-0.004,0.004,0.005,0.312,1.174,-0.008,0,5,75,6,0
2290,-0.001,0.005,0.005,0.326,1.152,-0.008,0,5,75,6,0
2290.5,0.002,0.004,0.004,0.014,1.053,-0.008,0,5,75,6,0
2291,0.002,0.001,0.002,-0.792,0.878,-0.009,0,5,75,6,0
2291.5,-0.001,0,-0.001,-2.54,0.622,-0.012,0,5,75,6,0
2292,-0.003,0.004,-0.005,-4.962,0.304,-0.016,0,5,75,6,0
2292.5,0,0.01,-0.009,-7.417,-0.053,-0.02,0,5,75,6,0
2293,0.009,0.011,-0.013,-9.251,-0.421,-0.022,0,5,75,6,0
2293.5,0.016,0.004,-0.016,-10.328,-0.783,-0.022,0,5,75,6,0
2294,0.017,-0.007,-0.017,-10.301,-1.111,-0.019,0,5,75,6,0
2294.5,0.009,-0.015,-0.016,-9.226,-1.387,-0.014,0,5,75,6,0
2295,-0.002,-0.016,-0.015,-7.702,-1.604,-0.008,0,5,75,6,0
2295.5,-0.01,-0.01,-0.013,-5.523,-1.733,-0.001,0,5,75,6,0
2296,-0.011,-0.001,-0.01,-2.862,-1.765,0.006,0,5,75,6,0
2296.5,-0.007,0.004,-0.007,-0.701,-1.712,0.011,0,5,75,6,0
2297,-0.002,0.004,-0.004,0.952,-1.565,0.015,0,5,75,6,0
2297.5,0.001,0.002,-0.002,1.989,-1.333,0.016,0,5,75,6,0
2298,0.001,0.001,-0.001,2.065,-1.038,0.014,0,5,75,6,0
2298.5,0.001,0,-0.001,1.385,-0.693,0.009,0,5,75,6,0
2299,0,0,0,0.588,-0.308,0.004,0,5,75,6,0
2299.5,0,0,0,-0.012,0.094,-0.001,0,5,75,6,0
2300,0.001,0.001,0.001,-0.336,0.488,-0.005,0,5,75,6,0
2300.5,0.003,0.001,0.003,-0.253,0.85,-0.007,0,5,75,6,0
2301,0.005,-0.001,0.005,0.315,1.163,-0.008,0,5,75,6,0
2301.5,0.005,-0.005,0.006,0.815,1.396,-0.009,0,5,75,6,0
2302,0.001,-0.007,0.007,1.058,1.535,-0.009,0,5,75,6,0
2302.5,-0.004,-0.007,0.007,1.134,1.579,-0.009,0,5,75,6,0
2303,-0.006,-0.002,0.006,0.452,1.507,-0.011,0,5,75,6,0
2303.5,-0.004,0.001,0.004,-0.962,1.328,-0.013,0,5,75,6,0
2304,0,0.001,0.001,-2.59,1.06,-0.015,0,5,75,6,0
2304.5,0,-0.004,-0.003,-4.794,0.702,-0.018,0,5,75,6,0
2305,-0.005,-0.007,-0.008,-7.385,0.273,-0.022,0,5,75,6,0
2305.5,-0.013,-0.004,-0.013,-9.741,-0.195,-0.025,0,5,75,6,0
2306,-0.016,0.007,-0.016,-11.095,-0.664,-0.025,0,5,75,6,0
2306.5,-0.01,0.017,-0.018,-11.004,-1.1,-0.021,0,5,75,6,0
2307,0.002,0.018,-0.017,-9.501,-1.476,-0.014,0,5,75,6,0
2307.5,0.012,0.012,-0.015,-6.998,-1.772,-0.005,0,5,75,6,0
2308,0.014,0.002,-0.013,-4.424,-1.982,0.004,0,5,75,6,0
2308.5,0.01,-0.006,-0.01,-2.425,-2.097,0.01,0,5,75,6,0
2309,0.004,-0.009,-0.009,-1.378,-2.113,0.013,0,5,75,6,0
2309.5,-0.003,-0.01,-0.009,-1.513,-2.032,0.012,0,5,75,6,0
2310,-0.008,-0.007,-0.01,-2.57,-1.857,0.008,0,5,75,6,0
2310.5,-0.012,0,-0.011,-4.063,-1.594,0.001,0,5,75,6,0
2311,-0.01,0.008,-0.012,-5.681,-1.262,-0.005,0,5,75,6,0
2311.5,-0.003,0.013,-0.012,-7.119,-0.884,-0.012,0,5,75,6,0
2312,0.004,0.011,-0.011,-7.253,-0.46,-0.016,0,5,75,6,0
2312.5,0.007,0.004,-0.007,-5.877,-0.014,-0.016,0,5,75,6,0
2313,0.003,0,-0.003,-3.359,0.423,-0.012,0,5,75,6,0
2313.5,-0.002,0.002,0.002,-0.551,0.818,-0.008,0,5,75,6,0
2314,-0.001,0.006,0.006,1.273,1.126,-0.005,0,5,75,6,0
2314.5,0.004,0.006,0.007,1.544,1.328,-0.006,0,5,75,6,0
2315,0.006,0.002,0.006,0.361,1.416,-0.01,0,5,75,6,0
2315.5,0.003,-0.001,0.003,-1.666,1.396,-0.015,0,5,75,6,0
2316,0,0,0,-4.032,1.271,-0.021,0,5,75,6,0
2316.5,0,0.004,-0.004,-6.233,1.053,-0.025,0,5,75,6,0
2317,0.005,0.006,-0.007,-7.759,0.759,-0.027,0,5,75,6,0
2317.5,0.009,0.002,-0.009,-8.326,0.409,-0.026,0,5,75,6,0
2318,0.01,-0.004,-0.01,-7.869,0.027,-0.021,0,5,75,6,0
2318.5,0.005,-0.009,-0.009,-6.538,-0.364,-0.015,0,5,75,6,0
2319,-0.001,-0.008,-0.008,-4.159,-0.726,-0.006,0,5,75,6,0
2319.5,-0.004,-0.004,-0.005,-0.887,-1.03,0.006,0,5,75,6,0
2320,-0.001,0,-0.001,2.614,-1.259,0.017,0,5,75,6,0
2320.5,0.002,-0.001,0.002,5.97,-1.391,0.027,0,5,75,6,0
2321,0.002,-0.006,0.006,8.678,-1.417,0.034,0,5,75,6,0
2321.5,-0.002,-0.009,0.009,10.89,-1.321,0.04,0,5,75,6,0
2322,-0.01,-0.008,0.011,12.453,-1.106,0.042,0,5,75,6,0
2322.5,-0.015,0,0.013,13.106,-0.789,0.041,0,5,75,6,0
2323,-0.012,0.009,0.014,12.646,-0.395,0.037,0,5,75,6,0
2323.5,-0.004,0.015,0.014,11.149,0.049,0.03,0,5,75,6,0
2324,0.005,0.013,0.012,8.642,0.506,0.019,0,5,75,6,0
2324.5,0.01,0.006,0.011,5.955,0.957,0.009,0,5,75,6,0
2325,0.01,-0.001,0.01,3.811,1.378,0,0,5,75,6,0
2325.5,0.007,-0.007,0.009,2.595,1.742,-0.007,0,5,75,6,0
2326,0.001,-0.011,0.01,2.57,2.032,-0.009,0,5,75,6,0
2326.5,-0.007,-0.011,0.012,3.236,2.216,-0.009,0,5,75,6,0
2327,-0.013,-0.005,0.013,3.838,2.272,-0.007,0,5,75,6,0
2327.5,-0.014,0.004,0.013,4.222,2.201,-0.006,0,5,75,6,0
2328,-0.008,0.01,0.012,3.972,1.998,-0.005,0,5,75,6,0
2328.5,0,0.01,0.01,2.881,1.674,-0.005,0,5,75,6,0
2329,0.004,0.005,0.006,1.142,1.251,-0.007,0,5,75,6,0
2329.5,0.002,0,0.002,-0.884,0.756,-0.008,0,5,75,6,0
2330,-0.002,0.001,-0.002,-2.592,0.228,-0.009,0,5,75,6,0
2330.5,-0.003,0.005,-0.005,-3.408,-0.294,-0.007,0,5,75,6,0
2331,0.001,0.007,-0.007,-3.093,-0.776,-0.002,0,5,75,6,0
2331.5,0.005,0.005,-0.006,-1.484,-1.18,0.005,0,5,75,6,0
2332,0.005,0.001,-0.005,0.611,-1.498,0.013,0,5,75,6,0
2332.5,0.003,-0.002,-0.003,2.411,-1.72,0.02,0,5,75,6,0
2333,0.001,-0.003,-0.003,2.839,-1.853,0.022,0,5,75,6,0
2333.5,-0.001,-0.005,-0.005,1.655,-1.894,0.019,0,5,75,6,0
2334,-0.007,-0.005,-0.008,-0.79,-1.841,0.012,0,5,75,6,0
2334.5,-0.012,0,-0.011,-4.033,-1.701,0.002,0,5,75,6,0
2335,-0.012,0.01,-0.014,-7.38,-1.485,-0.008,0,5,75,6,0
2335.5,-0.005,0.018,-0.017,-10.095,-1.205,-0.018,0,5,75,6,0
2336,0.007,0.018,-0.017,-11.534,-0.876,-0.024,0,5,75,6,0
2336.5,0.015,0.009,-0.016,-11.447,-0.519,-0.027,0,5,75,6,0
2337,0.014,-0.002,-0.013,-9.867,-0.156,-0.025,0,5,75,6,0
2337.5,0.006,-0.006,-0.008,-7.343,0.185,-0.021,0,5,75,6,0
2338,0.001,-0.004,-0.004,-4.496,0.482,-0.016,0,5,75,6,0
2338.5,0,0,0,-2.183,0.711,-0.011,0,5,75,6,0
2339,0.002,0.001,0.002,-0.784,0.861,-0.009,0,5,75,6,0
2339.5,0.003,-0.001,0.003,-0.321,0.93,-0.008,0,5,75,6,0
2340,0.002,-0.002,0.002,-0.658,0.92,-0.009,0,5,75,6,0
2340.5,0,-0.002,0.002,-0.958,0.854,-0.009,0,5,75,6,0
2341,-0.001,-0.001,0.001,-0.942,0.739,-0.008,0,5,75,6,0
2341.5,-0.001,0,0.001,-0.638,0.584,-0.006,0,5,75,6,0
2342,-0.001,0.001,0.001,-0.028,0.401,-0.003,0,5,75,6,0
2342.5,-0.001,0.002,0.002,0.881,0.206,0.001,0,5,75,6,0
2343,0,0.003,0.003,2.214,0.019,0.006,0,5,75,6,0
2343.5,0.003,0.003,0.004,3.799,-0.147,0.011,0,5,75,6,0
2344,0.006,0.001,0.006,5.328,-0.281,0.017,0,5,75,6,0
2344.5,0.007,-0.004,0.008,7.208,-0.357,0.022,0,5,75,6,0
2345,0.005,-0.011,0.011,9.967,-0.348,0.03,0,5,75,6,0
2345.5,-0.004,-0.017,0.016,13.454,-0.248,0.038,0,5,75,6,0
2346,-0.018,-0.014,0.021,17.328,-0.057,0.047,0,5,75,6,0
2346.5,-0.029,0,0.026,20.799,0.21,0.054,0,5,75,6,0
2347,-0.027,0.02,0.031,23.301,0.537,0.059,0,5,75,6,0
2347.5,-0.009,0.035,0.033,24.253,0.899,0.058,0,5,75,6,0
2348,0.014,0.034,0.034,23.457,1.271,0.053,0,5,75,6,0
2348.5,0.03,0.017,0.032,21.133,1.629,0.044,0,5,75,6,0
2349,0.031,-0.004,0.029,17.536,1.945,0.032,0,5,75,6,0
2349.5,0.019,-0.019,0.024,13.265,2.196,0.019,0,5,75,6,0
2350,0.003,-0.021,0.02,9.009,2.365,0.006,0,5,75,6,0
2350.5,-0.008,-0.014,0.015,5.26,2.432,-0.005,0,5,75,6,0
2351,-0.012,-0.005,0.012,2.619,2.396,-0.012,0,5,75,6,0
2351.5,-0.011,0.003,0.01,1.564,2.261,-0.013,0,5,75,6,0
2352,-0.006,0.007,0.008,1.026,2.004,-0.013,0,5,75,6,0
2352.5,0,0.007,0.006,0.268,1.624,-0.012,0,5,75,6,0
2353,0.002,0.003,0.003,-0.944,1.142,-0.011,0,5,75,6,0
2353.5,-0.001,0,-0.001,-2.462,0.586,-0.011,0,5,75,6,0
2354,-0.005,0.002,-0.005,-3.972,-0.007,-0.011,0,5,75,6,0
2354.5,-0.005,0.009,-0.009,-5.534,-0.61,-0.01,0,5,75,6,0
2355,0.002,0.014,-0.013,-6.782,-1.181,-0.009,0,5,75,6,0
2355.5,0.012,0.012,-0.015,-7.263,-1.68,-0.006,0,5,75,6,0
2356,0.017,0.002,-0.016,-6.841,-2.077,-0.002,0,5,75,6,0
2356.5,0.014,-0.008,-0.015,-5.398,-2.344,0.004,0,5,75,6,0
2357,0.005,-0.013,-0.013,-3.016,-2.46,0.011,0,5,75,6,0
2357.5,-0.002,-0.009,-0.009,-0.127,-2.42,0.019,0,5,75,6,0
2358,-0.004,-0.003,-0.005,2.456,-2.238,0.024,0,5,75,6,0
2358.5,-0.002,0,-0.002,4.196,-1.928,0.026,0,5,75,6,0
2359,0,0,0,4.782,-1.512,0.025,0,5,75,6,0
2359.5,0.001,-0.002,0.002,4.578,-1.006,0.02,0,5,75,6,0
2360,-0.001,-0.003,0.003,3.537,-0.449,0.013,0,5,75,6,0
2360.5,-0.002,-0.001,0.003,1.753,0.121,0.004,0,5,75,6,0
2361,-0.002,0,0.002,-0.296,0.671,-0.006,0,5,75,6,0
2361.5,-0.001,0.001,0.001,-2.18,1.168,-0.015,0,5,75,6,0
2362,0,0.002,0.001,-3.406,1.585,-0.022,0,5,75,6,0
2362.5,0.001,0.002,0.002,-3.556,1.905,-0.024,0,5,75,6,0
2363,0.004,0.002,0.004,-2.647,2.109,-0.024,0,5,75,6,0
2363.5,0.007,-0.002,0.007,-1.045,2.183,-0.02,0,5,75,6,0
2364,0.006,-0.008,0.009,0.864,2.124,-0.014,0,5,75,6,0
2364.5,0,-0.011,0.01,2.613,1.937,-0.008,0,5,75,6,0
2365,-0.007,-0.009,0.011,3.826,1.636,-0.002,0,5,75,6,0
2365.5,-0.011,-0.003,0.01,4.525,1.249,0.002,0,5,75,6,0
2366,-0.009,0.004,0.009,4.644,0.801,0.006,0,5,75,6,0
2366.5,-0.003,0.006,0.006,4.203,0.322,0.009,0,5,75,6,0
2367,0.001,0.004,0.004,3.345,-0.156,0.01,0,5,75,6,0
2367.5,0.001,0.001,0.001,2.361,-0.602,0.011,0,5,75,6,0
2368,-0.002,0,-0.002,1.538,-0.986,0.012,0,5,75,6,0
2368.5,-0.004,0.002,-0.004,0.603,-1.299,0.012,0,5,75,6,0
2369,-0.003,0.006,-0.006,-0.52,-1.528,0.011,0,5,75,6,0
2369.5,0.002,0.008,-0.008,-1.641,-1.661,0.009,0,5,75,6,0
2370,0.008,0.006,-0.009,-2.694,-1.697,0.006,0,5,75,6,0
2370.5,0.011,0,-0.011,-3.755,-1.641,0.003,0,5,75,6,0
2371,0.009,-0.007,-0.011,-4.524,-1.497,0,0,5,75,6,0
2371.5,0.003,-0.011,-0.011,-5.022,-1.281,-0.004,0,5,75,6,0
2372,-0.004,-0.01,-0.01,-5.28,-1.008,-0.006,0,5,75,6,0
2372.5,-0.009,-0.005,-0.009,-5.341,-0.701,-0.009,0,5,75,6,0
2373,-0.008,0.001,-0.008,-5.076,-0.374,-0.011,0,5,75,6,0
2373.5,-0.004,0.004,-0.006,-4.436,-0.045,-0.012,0,5,75,6,0
2374,0,0.004,-0.003,-3.565,0.264,-0.012,0,5,75,6,0
2374.5,0.001,0.001,-0.001,-2.645,0.535,-0.011,0,5,75,6,0
2375,0,0,0,-2.163,0.743,-0.012,0,5,75,6,0
2375.5,-0.001,0,0.001,-2.146,0.881,-0.013,0,5,75,6,0
2376,-0.001,0.001,0.001,-2.105,0.952,-0.013,0,5,75,6,0
2376.5,0,0.001,0.001,-2.209,0.949,-0.013,0,5,75,6,0
2377,0,0,0,-2.563,0.87,-0.014,0,5,75,6,0
2377.5,-0.002,0,-0.002,-3.31,0.716,-0.015,0,5,75,6,0
2378,-0.003,0.001,-0.003,-4.245,0.501,-0.015,0,5,75,6,0
2378.5,-0.003,0.005,-0.006,-5.208,0.237,-0.016,0,5,75,6,0
2379,0.001,0.009,-0.008,-6.322,-0.066,-0.017,0,5,75,6,0
2379.5,0.008,0.008,-0.011,-7.446,-0.39,-0.017,0,5,75,6,0
2380,0.014,0.002,-0.013,-8.094,-0.707,-0.016,0,5,75,6,0
2380.5,0.013,-0.008,-0.014,-8.284,-1.002,-0.014,0,5,75,6,0
2381,0.006,-0.014,-0.014,-7.977,-1.255,-0.012,0,5,75,6,0
2381.5,-0.004,-0.014,-0.014,-6.868,-1.442,-0.007,0,5,75,6,0
2382,-0.01,-0.008,-0.012,-5.029,-1.549,-0.001,0,5,75,6,0
2382.5,-0.01,0,-0.009,-2.648,-1.566,0.005,0,5,75,6,0
2383,-0.005,0.004,-0.006,-0.543,-1.504,0.01,0,5,75,6,0
2383.5,-0.001,0.004,-0.004,0.657,-1.373,0.012,0,5,75,6,0
2384,0.001,0.003,-0.003,1.134,-1.172,0.012,0,5,75,6,0
2384.5,0.002,0.001,-0.002,0.75,-0.92,0.009,0,5,75,6,0
2385,0.003,0,-0.003,-0.231,-0.626,0.004,0,5,75,6,0
2385.5,0.002,-0.002,-0.003,-1.651,-0.314,-0.002,0,5,75,6,0
2386,0.001,-0.004,-0.004,-3.203,-0.002,-0.009,0,5,75,6,0
2386.5,-0.002,-0.004,-0.004,-4.032,0.306,-0.013,0,5,75,6,0
2387,-0.003,-0.001,-0.003,-3.916,0.592,-0.015,0,5,75,6,0
2387.5,-0.001,0,-0.001,-3.225,0.828,-0.015,0,5,75,6,0
2388,0.001,-0.001,0.001,-2.159,1.003,-0.014,0,5,75,6,0
2388.5,0,-0.003,0.003,-1.034,1.104,-0.011,0,5,75,6,0
2389,-0.002,-0.003,0.003,-0.47,1.115,-0.01,0,5,75,6,0
2389.5,-0.003,-0.001,0.003,-0.561,1.04,-0.01,0,5,75,6,0
2390,-0.002,0.001,0.002,-1.195,0.887,-0.01,0,5,75,6,0
2390.5,0,0,0,-1.929,0.674,-0.01,0,5,75,6,0
2391,0,-0.002,-0.002,-2.559,0.418,-0.01,0,5,75,6,0
2391.5,-0.002,-0.002,-0.003,-2.933,0.134,-0.009,0,5,75,6,0
2392,-0.004,-0.001,-0.004,-2.773,-0.151,-0.006,0,5,75,6,0
2392.5,-0.004,0.002,-0.004,-2.094,-0.422,-0.002,0,5,75,6,0
2393,-0.001,0.003,-0.003,-0.885,-0.656,0.003,0,5,75,6,0
2393.5,0.001,0.002,-0.002,0.588,-0.84,0.008,0,5,75,6,0
2394,0.001,0.001,-0.001,1.989,-0.967,0.013,0,5,75,6,0
2394.5,0,0,0,3.132,-1.025,0.016,0,5,75,6,0
2395,-0.001,0.001,0.001,3.658,-1.019,0.018,0,5,75,6,0
2395.5,0,0.001,0.001,3.58,-0.946,0.017,0,5,75,6,0
2396,0,0.001,0.001,3.171,-0.807,0.015,0,5,75,6,0
2396.5,0.001,0.001,0.001,2.607,-0.609,0.012,0,5,75,6,0
2397,0.001,0,0.001,1.997,-0.368,0.008,0,5,75,6,0
2397.5,0.001,-0.001,0.001,1.315,-0.104,0.004,0,5,75,6,0
2398,0,-0.001,0.001,0.579,0.166,0,0,5,75,6,0
2398.5,-0.001,-0.001,0.001,-0.043,0.424,-0.003,0,5,75,6,0
2399,-0.002,-0.001,0.002,-0.465,0.653,-0.006,0,5,75,6,0
2399.5,-0.003,0.001,0.003,-0.16,0.855,-0.007,0,5,75,6,0
2400,-0.003,0.004,0.005,0.948,1.018,-0.005,0,5,75,6,0
2400.5,0,0.008,0.007,2.594,1.134,-0.002,0,5,75,6,0
2401,0.006,0.008,0.01,4.437,1.196,0.003,0,5,75,6,0
2401.5,0.013,0.003,0.012,6.459,1.212,0.008,0,5,75,6,0
2402,0.015,-0.006,0.015,8.845,1.196,0.014,0,5,75,6,0
2402.5,0.01,-0.017,0.018,11.453,1.158,0.022,0,5,75,6,0
2403,-0.003,-0.023,0.021,13.714,1.097,0.028,0,5,75,6,0
2403.5,-0.017,-0.017,0.022,14.989,1.014,0.032,0,5,75,6,0
2404,-0.024,-0.003,0.022,15.018,0.911,0.033,0,5,75,6,0
2404.5,-0.019,0.011,0.02,13.698,0.793,0.031,0,5,75,6,0
2405,-0.007,0.017,0.017,11.97,0.685,0.027,0,5,75,6,0
2405.5,0.004,0.016,0.015,10.38,0.595,0.023,0,5,75,6,0
2406,0.011,0.009,0.013,9.223,0.529,0.021,0,5,75,6,0
2406.5,0.013,0,0.012,8.333,0.48,0.019,0,5,75,6,0
2407,0.009,-0.007,0.011,7.343,0.436,0.016,0,5,75,6,0
2407.5,0.003,-0.01,0.009,6.226,0.397,0.014,0,5,75,6,0
2408,-0.003,-0.008,0.008,5.473,0.373,0.012,0,5,75,6,0
2408.5,-0.007,-0.004,0.008,5.318,0.366,0.011,0,5,75,6,0
2409,-0.009,0.001,0.008,5.434,0.367,0.012,0,5,75,6,0
2409.5,-0.006,0.006,0.008,5.2,0.361,0.011,0,5,75,6,0
2410,-0.001,0.007,0.007,4.45,0.344,0.009,0,5,75,6,0
2410.5,0.003,0.005,0.005,3.292,0.316,0.006,0,5,75,6,0
2411,0.003,0.001,0.003,1.902,0.279,0.003,0,5,75,6,0
2411.5,0.002,0,0.001,0.515,0.232,0,0,5,75,6,0
2412,0,0,0,-0.517,0.182,-0.003,0,5,75,6,0
2412.5,0,0.001,-0.001,-1.27,0.124,-0.004,0,5,75,6,0
2413,0.001,0.002,-0.002,-1.6,0.064,-0.005,0,5,75,6,0
2413.5,0.002,0.001,-0.002,-1.672,-0.002,-0.004,0,5,75,6,0
2414,0.001,-0.001,-0.001,-1.01,-0.054,-0.002,0,5,75,6,0
2414.5,0,0,0,0.359,-0.088,0.002,0,5,75,6,0
2415,0,0.002,0.002,2.161,-0.102,0.007,0,5,75,6,0
2415.5,0.003,0.003,0.004,3.713,-0.105,0.011,0,5,75,6,0
2416,0.006,0.001,0.006,4.766,-0.094,0.014,0,5,75,6,0
2416.5,0.005,-0.003,0.006,4.918,-0.076,0.014,0,5,75,6,0
2417,0.002,-0.005,0.005,4.308,-0.048,0.012,0,5,75,6,0
2417.5,-0.001,-0.004,0.004,3.069,-0.014,0.008,0,5,75,6,0
2418,-0.001,-0.001,0.001,0.957,0.01,0.002,0,5,75,6,0
2418.5,0.002,0,-0.002,-1.748,0.021,-0.005,0,5,75,6,0
2419,0.005,-0.004,-0.006,-4.505,0.017,-0.012,0,5,75,6,0
2419.5,0.002,-0.009,-0.009,-7.093,-0.009,-0.019,0,5,75,6,0
2420,-0.005,-0.012,-0.012,-9.362,-0.064,-0.025,0,5,75,6,0
2420.5,-0.013,-0.008,-0.014,-11.066,-0.147,-0.029,0,5,75,6,0
2421,-0.016,0.002,-0.015,-11.427,-0.239,-0.029,0,5,75,6,0
2421.5,-0.011,0.011,-0.014,-10.497,-0.339,-0.026,0,5,75,6,0
2422,-0.002,0.014,-0.013,-9.199,-0.458,-0.021,0,5,75,6,0
2422.5,0.007,0.011,-0.012,-8.03,-0.592,-0.017,0,5,75,6,0
2423,0.011,0.005,-0.011,-7.103,-0.729,-0.013,0,5,75,6,0
2423.5,0.012,-0.003,-0.012,-6.803,-0.867,-0.012,0,5,75,6,0
2424,0.008,-0.011,-0.012,-7.079,-0.994,-0.011,0,5,75,6,0
2424.5,0,-0.015,-0.014,-8.064,-1.109,-0.013,0,5,75,6,0
2425,-0.01,-0.013,-0.016,-9.133,-1.192,-0.015,0,5,75,6,0
2425.5,-0.017,-0.005,-0.016,-9.615,-1.229,-0.016,0,5,75,6,0
2426,-0.016,0.007,-0.016,-9.333,-1.216,-0.016,0,5,75,6,0
2426.5,-0.008,0.014,-0.015,-8.677,-1.166,-0.014,0,5,75,6,0
2427,0.002,0.014,-0.013,-7.684,-1.075,-0.012,0,5,75,6,0
2427.5,0.009,0.009,-0.011,-6.454,-0.95,-0.01,0,5,75,6,0
2428,0.01,0.001,-0.009,-5.173,-0.797,-0.008,0,5,75,6,0
2428.5,0.007,-0.004,-0.007,-4.224,-0.63,-0.006,0,5,75,6,0
2429,0.003,-0.006,-0.006,-3.776,-0.459,-0.007,0,5,75,6,0
2429.5,-0.001,-0.005,-0.005,-3.245,-0.277,-0.007,0,5,75,6,0
2430,-0.003,-0.002,-0.003,-2.465,-0.089,-0.006,0,5,75,6,0
2430.5,-0.002,0,-0.002,-1.486,0.094,-0.005,0,5,75,6,0
2431,0,0,0,-0.378,0.264,-0.003,0,5,75,6,0
2431.5,0.001,-0.002,0.002,0.4,0.405,-0.002,0,5,75,6,0
2432,-0.001,-0.003,0.003,0.661,0.508,-0.002,0,5,75,6,0
2432.5,-0.002,-0.001,0.002,-0.196,0.55,-0.005,0,5,75,6,0
2433,0.001,0,0,-1.949,0.535,-0.009,0,5,75,6,0
2433.5,0.003,-0.003,-0.004,-4.286,0.461,-0.015,0,5,75,6,0
2434,0.001,-0.007,-0.007,-6.455,0.343,-0.02,0,5,75,6,0
2434.5,-0.005,-0.009,-0.009,-7.923,0.19,-0.023,0,5,75,6,0
2435,-0.01,-0.004,-0.01,-8.364,0.015,-0.023,0,5,75,6,0
2435.5,-0.011,0.003,-0.01,-7.759,-0.172,-0.02,0,5,75,6,0
2436,-0.006,0.008,-0.009,-6.403,-0.363,-0.014,0,5,75,6,0
2436.5,0,0.008,-0.008,-4.656,-0.547,-0.008,0,5,75,6,0
2437,0.004,0.006,-0.007,-3.317,-0.725,-0.003,0,5,75,6,0
2437.5,0.007,0.002,-0.007,-2.716,-0.886,0,0,5,75,6,0
2438,0.008,-0.003,-0.008,-3.104,-1.026,0,0,5,75,6,0
2438.5,0.005,-0.009,-0.01,-4.424,-1.138,-0.003,0,5,75,6,0
2439,-0.002,-0.013,-0.012,-6.018,-1.204,-0.007,0,5,75,6,0
2439.5,-0.011,-0.011,-0.015,-8.157,-1.241,-0.012,0,5,75,6,0
2440,-0.019,-0.002,-0.017,-10.312,-1.241,-0.018,0,5,75,6,0
2440.5,-0.018,0.01,-0.019,-11.931,-1.203,-0.023,0,5,75,6,0
2441,-0.008,0.02,-0.02,-12.571,-1.125,-0.025,0,5,75,6,0
2441.5,0.005,0.019,-0.018,-11.851,-1.005,-0.024,0,5,75,6,0
2442,0.013,0.01,-0.015,-9.882,-0.851,-0.02,0,5,75,6,0
2442.5,0.012,0,-0.011,-7.205,-0.676,-0.014,0,5,75,6,0
2443,0.006,-0.005,-0.007,-4.361,-0.49,-0.008,0,5,75,6,0
2443.5,0.001,-0.004,-0.003,-1.902,-0.305,-0.003,0,5,75,6,0
2444,0,-0.001,-0.001,-0.407,-0.136,0,0,5,75,6,0
2444.5,0,0,0,0.25,0.019,0.001,0,5,75,6,0
2445,0.001,0,0.001,0.06,0.15,-0.001,0,5,75,6,0
2445.5,0,0,0,-0.436,0.264,-0.003,0,5,75,6,0
2446,0,0,0,-0.947,0.356,-0.005,0,5,75,6,0
2446.5,0,0,0,-1.43,0.42,-0.007,0,5,75,6,0
2447,0,0,0,-1.081,0.472,-0.007,0,5,75,6,0
2447.5,-0.002,0.001,0.002,0.279,0.514,-0.003,0,5,75,6,0
2448,-0.003,0.004,0.005,2.319,0.543,0.002,0,5,75,6,0
2448.5,0,0.008,0.007,4.157,0.543,0.007,0,5,75,6,0
2449,0.005,0.007,0.008,5.032,0.508,0.01,0,5,75,6,0
2449.5,0.008,0.002,0.007,4.723,0.437,0.009,0,5,75,6,0
2450,0.005,-0.002,0.005,3.309,0.336,0.006,0,5,75,6,0
2450.5,0.001,-0.002,0.002,1.23,0.215,0.002,0,5,75,6,0
2451,0,0.001,-0.001,-1.033,0.082,-0.003,0,5,75,6,0
2451.5,0.003,0.003,-0.004,-2.76,-0.046,-0.007,0,5,75,6,0
2452,0.005,0.001,-0.005,-3.384,-0.155,-0.008,0,5,75,6,0
2452.5,0.004,-0.002,-0.004,-2.776,-0.239,-0.006,0,5,75,6,0
2453,0.001,-0.003,-0.003,-1.437,-0.303,-0.002,0,5,75,6,0
2453.5,0,-0.001,-0.001,0.21,-0.345,0.003,0,5,75,6,0
2454,0.001,0.001,0.001,1.891,-0.36,0.008,0,5,75,6,0
2454.5,0.003,0,0.003,3.394,-0.346,0.012,0,5,75,6,0
2455,0.004,-0.003,0.004,4.466,-0.304,0.014,0,5,75,6,0
2455.5,0.002,-0.006,0.006,5.182,-0.229,0.016,0,5,75,6,0
2456,-0.003,-0.007,0.007,6.055,-0.109,0.017,0,5,75,6,0
2456.5,-0.009,-0.005,0.01,7.904,0.071,0.021,0,5,75,6,0
2457,-0.015,0.002,0.014,10.48,0.301,0.026,0,5,75,6,0
2457.5,-0.014,0.014,0.018,13.219,0.563,0.031,0,5,75,6,0
2458,-0.003,0.024,0.022,15.532,0.84,0.035,0,5,75,6,0
