Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
28.8,0.245727404952049,1.21252925600857E-03,0.509663105010986
28.9,0.254407674074173,1.22366624418646E-03,0.496816217899323
29,0.26207035779953,1.22584553901106E-03,0.482204526662826
29.1,0.26874852180481,1.2196145253256E-03,0.466014057397842
29.2,0.274481326341629,1.20506202802062E-03,0.448391258716583
29.3,0.279312282800674,1.18258025031537E-03,0.429499804973602
29.4,0.28328949213028,1.1525503359735E-03,0.409579902887344
29.5,0.286464065313339,1.11544271931052E-03,0.388779908418655
29.6,0.28888663649559,1.07168930117041E-03,0.367262601852417
29.7,0.290611058473587,1.02151092141867E-03,0.345211446285248
29.8,0.291690051555634,9.65734128840268E-04,0.322798013687134
29.9,0.292174279689789,9.04853455722332E-04,0.300119489431381
30,0.29211238026619,8.39101092424244E-04,0.277316391468048
30.1,0.291552424430847,7.69294332712889E-04,0.254462689161301
30.2,0.29053470492363,6.95678580086678E-04,0.231683120131493
30.3,0.289098739624023,6.19379687123001E-04,0.208965465426445
30.4,0.287277579307556,5.40321867447346E-04,0.186328023672104
30.5,0.285100370645523,4.5964602031745E-04,0.164011135697365
30.6,0.282588839530945,3.77235817722976E-04,0.14178441464901
30.7,0.279759585857391,2.93805002002046E-04,0.119625963270664
30.8,0.276623427867889,2.10027646971866E-04,9.75095108151436E-02
30.9,0.273185610771179,1.2594711733982E-04,7.55041167140007E-02
31,0.269443154335022,4.22750708821695E-05,5.32932206988335E-02
31.1,0.265389233827591,-4.0649432776263E-05,3.09608038514852E-02
31.2,0.261009991168976,-1.2274163600523E-04,8.17891024053097E-03
31.3,0.256286680698395,-2.03495015739463E-04,-1.48407807573676E-02
31.4,0.25119560956955,-2.82852211967111E-04,-3.86081598699093E-02
31.5,0.245707556605339,-3.60544741852209E-04,-6.30760937929153E-02
31.6,0.239789739251137,-4.36546193668619E-04,-8.84347483515739E-02
31.7,0.233407750725746,-5.10709884110838E-04,-0.114804543554783
31.8,0.226522371172905,-5.83007466048002E-04,-0.142481356859207
31.9,0.219093635678291,-6.53332506772131E-04,-0.171334430575371
32,0.211081698536873,-7.21772783435881E-04,-0.201690897345543
32.1,0.202445149421692,-7.88048608228564E-04,-0.233691722154617
32.2,0.193145096302032,-8.52369819767773E-04,-0.267176121473312
32.3,0.18314416706562,-9.1454281937331E-04,-0.302553325891495
32.4,0.172407701611519,-9.74293332546949E-04,-0.339598387479782
32.5,0.160905137658119,-1.03196257259697E-03,-0.378448396921158
32.6,0.148611947894096,-1.08687207102776E-03,-0.419030100107193
32.7,0.13550765812397,-1.13885872997344E-03,-0.461336642503738
32.8,0.121580600738525,-1.18787016253918E-03,-0.505172193050385
32.9,0.106823727488518,-1.23325025197119E-03,-0.550454616546631
33,9.12415012717247E-02,-1.27467233687639E-03,-0.596966922283173
33.1,7.48433098196983E-02,-1.31167785730213E-03,-0.644560277462006
33.2,5.76519481837749E-02,-1.34375167544931E-03,-0.692865252494812
33.3,3.96964214742184E-02,-1.3704887824133E-03,-0.741646945476532
33.4,2.10159793496132E-02,-1.39098905492574E-03,-0.790503084659576
33.5,1.66098272893578E-03,-1.40472443308681E-03,-0.839059948921204
33.6,-0.018310634419322,-1.4116313541308E-03,-0.886922299861908
33.7,-3.88282649219036E-02,-1.41009280923754E-03,-0.933652698993683
33.8,-5.98155483603477E-02,-1.40074000228196E-03,-0.978669345378876
33.9,-8.11860635876656E-02,-1.38211040757596E-03,-1.02159643173218
34,-0.102844797074795,-1.35457701981068E-03,-1.06182217597961
34.1,-0.124690607190132,-1.3172704493627E-03,-1.09895980358124
34.2,-0.14661505818367,-1.27033155877143E-03,-1.13234841823578
34.3,-0.168505609035492,-1.21329550165683E-03,-1.16151535511017
34.4,-0.19024533033371,-1.14644726272672E-03,-1.18598365783691
34.5,-0.211711809039116,-1.06976134702563E-03,-1.20524871349335
34.6,-0.232785373926163,-9.83401900157332E-04,-1.21894991397858
34.7,-0.253339886665344,-8.87863920070231E-04,-1.22647845745087
34.8,-0.273254692554474,-7.83735944423825E-04,-1.22760570049286
34.9,-0.29240956902504,-6.71620364300907E-04,-1.22191905975342
35,-0.310683250427246,-5.52865210920572E-04,-1.20917820930481
35.1,-0.327964156866074,-4.27545775892213E-04,-1.189129114151
35.2,-0.344139575958252,-2.97023361781612E-04,-1.16162514686584
35.3,-0.359107702970505,-1.62502110470086E-04,-1.12644457817078
35.4,-0.372771054506302,-2.48685028054751E-05,-1.08366692066193
35.5,-0.385038375854492,1.14223650598433E-04,-1.03335952758789
35.6,-0.395829081535339,2.536631654948E-04,-0.975446879863739
35.7,-0.405068188905716,3.92271060263738E-04,-0.910109281539917
35.8,-0.412692487239838,5.28711534570903E-04,-0.837704718112946
35.9,-0.418646991252899,6.62020174786448E-04,-0.758318603038788
36,-0.422886908054352,7.90764926932752E-04,-0.672419488430023
36.1,-0.425377786159515,9.13899741135538E-04,-0.580162048339844
36.2,-0.426096111536026,1.03045732248574E-03,-0.482481002807617
36.3,-0.425028443336487,1.13958306610584E-03,-0.379431515932083
