时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
2594.5,0.035,0.02,0.018,3.182,1.768,-0.017,0,3,30,6,0
2595,0.036,0.01,0.016,2.966,1.608,-0.014,0,3,30,6,0
2595.5,0.033,0,0.014,2.643,1.432,-0.013,0,3,30,6,0
2596,0.028,-0.008,0.013,2.343,1.26,-0.011,0,3,30,6,0
2596.5,0.022,-0.013,0.011,2.026,1.082,-0.009,0,3,30,6,0
2597,0.015,-0.015,0.009,1.639,0.891,-0.008,0,3,30,6,0
2597.5,0.008,-0.013,0.007,1.149,0.681,-0.007,0,3,30,6,0
2598,0.003,-0.01,0.004,0.674,0.47,-0.006,0,3,30,6,0
2598.5,0,-0.005,0.002,0.206,0.252,-0.005,0,3,30,6,0
2599,0,0.001,0,-0.231,0.03,-0.003,0,3,30,6,0
2599.5,0.003,0.005,-0.003,-0.643,-0.197,-0.001,0,3,30,6,0
2600,0.008,0.008,-0.005,-0.99,-0.421,0.002,0,3,30,6,0
2600.5,0.013,0.007,-0.006,-1.216,-0.629,0.005,0,3,30,6,0
2601,0.018,0.005,-0.008,-1.425,-0.835,0.009,0,3,30,6,0
2601.5,0.022,0,-0.01,-1.602,-1.028,0.012,0,3,30,6,0
2602,0.024,-0.006,-0.011,-1.68,-1.19,0.016,0,3,30,6,0
2602.5,0.023,-0.013,-0.011,-1.607,-1.303,0.02,0,3,30,6,0
2603,0.019,-0.019,-0.012,-1.543,-1.391,0.023,0,3,30,6,0
2603.5,0.014,-0.024,-0.012,-1.553,-1.454,0.025,0,3,30,6,0
2604,0.008,-0.028,-0.013,-1.643,-1.49,0.025,0,3,30,6,0
2604.5,0,-0.03,-0.013,-1.744,-1.488,0.024,0,3,30,6,0
2605,-0.008,-0.028,-0.013,-1.782,-1.44,0.022,0,3,30,6,0
2605.5,-0.014,-0.024,-0.012,-1.786,-1.358,0.02,0,3,30,6,0
2606,-0.019,-0.019,-0.012,-1.814,-1.258,0.016,0,3,30,6,0
2606.5,-0.022,-0.013,-0.011,-1.933,-1.159,0.013,0,3,30,6,0
2607,-0.025,-0.007,-0.011,-2.143,-1.07,0.008,0,3,30,6,0
2607.5,-0.026,0,-0.011,-2.394,-0.995,0.003,0,3,30,6,0
2608,-0.025,0.007,-0.011,-2.544,-0.921,0,0,3,30,6,0
2608.5,-0.021,0.012,-0.01,-2.465,-0.835,-0.002,0,3,30,6,0
2609,-0.015,0.015,-0.009,-2.127,-0.735,-0.001,0,3,30,6,0
2609.5,-0.008,0.015,-0.007,-1.614,-0.631,0.001,0,3,30,6,0
2610,-0.003,0.012,-0.006,-1.055,-0.531,0.004,0,3,30,6,0
2610.5,0,0.009,-0.004,-0.591,-0.447,0.006,0,3,30,6,0
2611,0.002,0.007,-0.003,-0.309,-0.384,0.008,0,3,30,6,0
2611.5,0.003,0.005,-0.002,-0.189,-0.332,0.007,0,3,30,6,0
2612,0.004,0.004,-0.002,-0.218,-0.29,0.006,0,3,30,6,0
2612.5,0.005,0.003,-0.002,-0.38,-0.261,0.003,0,3,30,6,0
2613,0.006,0.002,-0.003,-0.579,-0.234,0.001,0,3,30,6,0
2613.5,0.007,0,-0.003,-0.748,-0.208,-0.002,0,3,30,6,0
2614,0.006,-0.002,-0.003,-0.769,-0.169,-0.003,0,3,30,6,0
2614.5,0.004,-0.002,-0.002,-0.607,-0.114,-0.003,0,3,30,6,0
2615,0.002,-0.002,-0.001,-0.398,-0.066,-0.002,0,3,30,6,0
2615.5,0.001,-0.002,-0.001,-0.357,-0.06,-0.002,0,3,30,6,0
2616,0.001,-0.004,-0.002,-0.535,-0.098,-0.003,0,3,30,6,0
2616.5,0,-0.007,-0.003,-0.947,-0.189,-0.004,0,3,30,6,0
2617,-0.003,-0.012,-0.005,-1.566,-0.336,-0.007,0,3,30,6,0
2617.5,-0.009,-0.016,-0.008,-2.28,-0.531,-0.008,0,3,30,6,0
2618,-0.017,-0.017,-0.011,-2.816,-0.735,-0.008,0,3,30,6,0
2618.5,-0.025,-0.014,-0.012,-3.028,-0.93,-0.005,0,3,30,6,0
2619,-0.029,-0.008,-0.013,-2.885,-1.105,0.001,0,3,30,6,0
2619.5,-0.03,0,-0.013,-2.423,-1.247,0.01,0,3,30,6,0
2620,-0.026,0.007,-0.012,-1.712,-1.342,0.02,0,3,30,6,0
2620.5,-0.021,0.012,-0.01,-0.918,-1.39,0.029,0,3,30,6,0
2621,-0.014,0.014,-0.009,-0.169,-1.381,0.037,0,3,30,6,0
2621.5,-0.008,0.014,-0.007,0.361,-1.325,0.04,0,3,30,6,0
2622,-0.004,0.014,-0.006,0.582,-1.224,0.04,0,3,30,6,0
2622.5,0,0.012,-0.005,0.57,-1.065,0.035,0,3,30,6,0
2623,0.002,0.009,-0.004,0.454,-0.84,0.028,0,3,30,6,0
2623.5,0.003,0.006,-0.003,0.282,-0.564,0.019,0,3,30,6,0
2624,0.002,0.002,-0.001,0.129,-0.247,0.008,0,3,30,6,0
2624.5,-0.002,-0.001,0.001,0.125,0.109,-0.002,0,3,30,6,0
2625,-0.009,-0.002,0.004,0.383,0.502,-0.01,0,3,30,6,0
2625.5,-0.017,0,0.007,0.888,0.91,-0.016,0,3,30,6,0
2626,-0.026,0.007,0.011,1.593,1.322,-0.02,0,3,30,6,0
2626.5,-0.031,0.018,0.016,2.421,1.722,-0.023,0,3,30,6,0
2627,-0.032,0.032,0.02,3.279,2.098,-0.025,0,3,30,6,0
2627.5,-0.027,0.047,0.023,3.969,2.421,-0.027,0,3,30,6,0
2628,-0.015,0.057,0.026,4.35,2.67,-0.03,0,3,30,6,0
2628.5,0,0.061,0.026,4.295,2.819,-0.035,0,3,30,6,0
2629,0.015,0.058,0.026,3.895,2.874,-0.04,0,3,30,6,0
2629.5,0.028,0.049,0.024,3.298,2.843,-0.045,0,3,30,6,0
2630,0.036,0.036,0.022,2.644,2.731,-0.049,0,3,30,6,0
2630.5,0.04,0.023,0.02,2.031,2.54,-0.05,0,3,30,6,0
2631,0.038,0.01,0.017,1.528,2.276,-0.048,0,3,30,6,0
2631.5,0.033,0,0.014,1.217,1.955,-0.042,0,3,30,6,0
2632,0.027,-0.007,0.012,1.083,1.586,-0.033,0,3,30,6,0
2632.5,0.018,-0.01,0.009,0.93,1.152,-0.023,0,3,30,6,0
2633,0.009,-0.009,0.006,0.709,0.674,-0.011,0,3,30,6,0
2633.5,0.002,-0.004,0.002,0.452,0.18,0,0,3,30,6,0
2634,-0.001,0.003,-0.002,0.143,-0.312,0.01,0,3,30,6,0
2634.5,0,0.012,-0.005,-0.27,-0.792,0.019,0,3,30,6,0
2635,0.005,0.02,-0.009,-0.703,-1.226,0.027,0,3,30,6,0
2635.5,0.014,0.024,-0.012,-1.092,-1.595,0.033,0,3,30,6,0
2636,0.023,0.023,-0.014,-1.314,-1.866,0.038,0,3,30,6,0
2636.5,0.031,0.018,-0.015,-1.398,-2.039,0.042,0,3,30,6,0
2637,0.035,0.009,-0.016,-1.418,-2.12,0.044,0,3,30,6,0
2637.5,0.037,0,-0.016,-1.424,-2.113,0.044,0,3,30,6,0
2638,0.034,-0.009,-0.015,-1.411,-2.018,0.042,0,3,30,6,0
2638.5,0.028,-0.016,-0.014,-1.321,-1.832,0.037,0,3,30,6,0
2639,0.019,-0.019,-0.012,-1.141,-1.564,0.032,0,3,30,6,0
2639.5,0.011,-0.019,-0.009,-0.89,-1.23,0.025,0,3,30,6,0
2640,0.004,-0.014,-0.006,-0.547,-0.836,0.018,0,3,30,6,0
2640.5,0,-0.007,-0.003,-0.208,-0.417,0.009,0,3,30,6,0
2641,0,-0.001,0,-0.074,-0.023,0,0,3,30,6,0
2641.5,0.002,0.003,0.001,-0.204,0.317,-0.011,0,3,30,6,0
2642,0.004,0.004,0.002,-0.517,0.593,-0.022,0,3,30,6,0
2642.5,0.005,0.003,0.002,-1.062,0.765,-0.032,0,3,30,6,0
2643,0.002,0.001,0.001,-1.763,0.821,-0.041,0,3,30,6,0
2643.5,-0.002,0,-0.001,-2.474,0.76,-0.046,0,3,30,6,0
2644,-0.007,0.002,-0.003,-3.013,0.598,-0.047,0,3,30,6,0
2644.5,-0.009,0.005,-0.005,-3.15,0.371,-0.042,0,3,30,6,0
2645,-0.009,0.009,-0.006,-2.802,0.104,-0.031,0,3,30,6,0
2645.5,-0.006,0.011,-0.006,-2.039,-0.182,-0.016,0,3,30,6,0
2646,-0.003,0.012,-0.005,-1.063,-0.478,0.002,0,3,30,6,0
2646.5,0,0.01,-0.005,-0.004,-0.748,0.021,0,3,30,6,0
2647,0.002,0.008,-0.004,0.957,-0.975,0.037,0,3,30,6,0
2647.5,0.004,0.006,-0.003,1.666,-1.14,0.049,0,3,30,6,0
2648,0.004,0.004,-0.003,2.1,-1.214,0.055,0,3,30,6,0
2648.5,0.004,0.003,-0.002,2.238,-1.189,0.056,0,3,30,6,0
2649,0.005,0.001,-0.002,1.95,-1.092,0.05,0,3,30,6,0
2649.5,0.007,0,-0.003,1.262,-0.935,0.039,0,3,30,6,0
2650,0.007,-0.002,-0.003,0.428,-0.709,0.024,0,3,30,6,0
2650.5,0.007,-0.004,-0.003,-0.351,-0.428,0.008,0,3,30,6,0
2651,0.004,-0.004,-0.003,-0.921,-0.108,-0.006,0,3,30,6,0
2651.5,0.001,-0.002,-0.001,-1.127,0.239,-0.018,0,3,30,6,0
2652,-0.001,0.003,0.001,-0.971,0.585,-0.026,0,3,30,6,0
2652.5,0,0.01,0.004,-0.551,0.9,-0.031,0,3,30,6,0
2653,0.004,0.016,0.007,0.033,1.165,-0.032,0,3,30,6,0
2653.5,0.011,0.019,0.01,0.678,1.369,-0.031,0,3,30,6,0
2654,0.019,0.019,0.011,1.156,1.479,-0.029,0,3,30,6,0
2654.5,0.024,0.014,0.012,1.348,1.489,-0.028,0,3,30,6,0
2655,0.025,0.007,0.011,1.219,1.398,-0.026,0,3,30,6,0
2655.5,0.021,0,0.009,0.834,1.22,-0.025,0,3,30,6,0
2656,0.015,-0.004,0.007,0.392,0.989,-0.023,0,3,30,6,0
2656.5,0.01,-0.006,0.005,0.147,0.748,-0.019,0,3,30,6,0
2657,0.006,-0.006,0.003,0.144,0.509,-0.013,0,3,30,6,0
2657.5,0.003,-0.005,0.003,0.402,0.294,-0.004,0,3,30,6,0
2658,0.002,-0.006,0.003,0.908,0.123,0.006,0,3,30,6,0
2658.5,0,-0.008,0.003,1.559,0.005,0.016,0,3,30,6,0
2659,-0.003,-0.01,0.005,2.219,-0.053,0.024,0,3,30,6,0
2659.5,-0.006,-0.011,0.006,2.697,-0.061,0.029,0,3,30,6,0
2660,-0.01,-0.01,0.006,2.94,-0.012,0.03,0,3,30,6,0
2660.5,-0.014,-0.008,0.007,2.999,0.106,0.028,0,3,30,6,0
2661,-0.018,-0.005,0.008,2.89,0.285,0.021,0,3,30,6,0
2661.5,-0.021,0,0.009,2.653,0.515,0.013,0,3,30,6,0
2662,-0.022,0.006,0.01,2.342,0.78,0.002,0,3,30,6,0
2662.5,-0.022,0.013,0.011,2.046,1.069,-0.009,0,3,30,6,0
2663,-0.02,0.02,0.012,1.831,1.363,-0.019,0,3,30,6,0
2663.5,-0.016,0.028,0.014,1.751,1.648,-0.028,0,3,30,6,0
2664,-0.009,0.034,0.015,1.776,1.898,-0.035,0,3,30,6,0
2664.5,0,0.039,0.017,1.975,2.115,-0.039,0,3,30,6,0
2665,0.011,0.042,0.019,2.265,2.275,-0.04,0,3,30,6,0
2665.5,0.023,0.04,0.02,2.529,2.362,-0.04,0,3,30,6,0
2666,0.033,0.033,0.02,2.703,2.371,-0.038,0,3,30,6,0
2666.5,0.04,0.023,0.02,2.714,2.294,-0.036,0,3,30,6,0
2667,0.041,0.011,0.018,2.562,2.138,-0.033,0,3,30,6,0
2667.5,0.038,0,0.016,2.259,1.91,-0.03,0,3,30,6,0
2668,0.03,-0.008,0.013,1.743,1.601,-0.027,0,3,30,6,0
2668.5,0.02,-0.011,0.01,1.119,1.237,-0.023,0,3,30,6,0
2669,0.01,-0.01,0.006,0.518,0.84,-0.018,0,3,30,6,0
2669.5,0.003,-0.006,0.003,0.1,0.444,-0.011,0,3,30,6,0
2670,0,-0.001,0,-0.049,0.075,-0.003,0,3,30,6,0
2670.5,0,0.004,-0.002,-0.003,-0.263,0.007,0,3,30,6,0
2671,0.002,0.007,-0.003,0.086,-0.573,0.017,0,3,30,6,0
2671.5,0.005,0.009,-0.004,0.238,-0.825,0.025,0,3,30,6,0
2672,0.008,0.008,-0.005,0.405,-1.009,0.032,0,3,30,6,0
2672.5,0.011,0.006,-0.006,0.54,-1.118,0.037,0,3,30,6,0
2673,0.012,0.003,-0.005,0.633,-1.143,0.038,0,3,30,6,0
2673.5,0.012,0,-0.005,0.673,-1.085,0.037,0,3,30,6,0
2674,0.009,-0.002,-0.004,0.694,-0.941,0.033,0,3,30,6,0
2674.5,0.005,-0.003,-0.003,0.732,-0.715,0.027,0,3,30,6,0
2675,0.001,-0.001,-0.001,0.787,-0.422,0.02,0,3,30,6,0
2675.5,-0.002,0.003,0.002,0.923,-0.069,0.011,0,3,30,6,0
2676,-0.003,0.01,0.004,1.105,0.319,0.002,0,3,30,6,0
2676.5,0,0.016,0.007,1.262,0.711,-0.007,0,3,30,6,0
2677,0.006,0.021,0.009,1.304,1.073,-0.017,0,3,30,6,0
2677.5,0.013,0.022,0.011,1.181,1.374,-0.026,0,3,30,6,0
2678,0.019,0.019,0.012,0.969,1.608,-0.035,0,3,30,6,0
2678.5,0.025,0.014,0.012,0.797,1.776,-0.041,0,3,30,6,0
2679,0.028,0.008,0.013,0.698,1.867,-0.045,0,3,30,6,0
2679.5,0.029,0,0.013,0.672,1.875,-0.045,0,3,30,6,0
2680,0.028,-0.007,0.013,0.752,1.807,-0.043,0,3,30,6,0
2680.5,0.024,-0.014,0.012,0.863,1.657,-0.037,0,3,30,6,0
2681,0.018,-0.018,0.011,1.005,1.444,-0.03,0,3,30,6,0
2681.5,0.011,-0.019,0.009,1.096,1.17,-0.021,0,3,30,6,0
2682,0.004,-0.016,0.007,1.05,0.842,-0.013,0,3,30,6,0
2682.5,0,-0.011,0.005,0.802,0.467,-0.005,0,3,30,6,0
2683,-0.001,-0.002,0.001,0.334,0.058,0.002,0,3,30,6,0
2683.5,0.003,0.006,-0.003,-0.31,-0.369,0.007,0,3,30,6,0
2684,0.011,0.011,-0.007,-0.972,-0.781,0.012,0,3,30,6,0
2684.5,0.021,0.012,-0.01,-1.511,-1.151,0.017,0,3,30,6,0
2685,0.029,0.008,-0.013,-1.83,-1.458,0.022,0,3,30,6,0
2685.5,0.033,0,-0.014,-1.904,-1.691,0.028,0,3,30,6,0
2686,0.033,-0.009,-0.015,-1.775,-1.843,0.033,0,3,30,6,0
2686.5,0.03,-0.017,-0.015,-1.568,-1.925,0.038,0,3,30,6,0
2687,0.024,-0.024,-0.015,-1.346,-1.933,0.04,0,3,30,6,0
2687.5,0.016,-0.027,-0.013,-1.067,-1.852,0.041,0,3,30,6,0
2688,0.007,-0.026,-0.012,-0.706,-1.676,0.039,0,3,30,6,0
2688.5,0,-0.021,-0.009,-0.299,-1.412,0.036,0,3,30,6,0
2689,-0.004,-0.014,-0.006,0.117,-1.071,0.031,0,3,30,6,0
2689.5,-0.004,-0.006,-0.003,0.467,-0.675,0.024,0,3,30,6,0
2690,0,0,0,0.725,-0.243,0.014,0,3,30,6,0
2690.5,0.006,0.003,0.003,0.815,0.19,0.003,0,3,30,6,0
2691,0.012,0.003,0.005,0.798,0.614,-0.009,0,3,30,6,0
2691.5,0.018,0,0.008,0.745,1.011,-0.021,0,3,30,6,0
2692,0.021,-0.006,0.009,0.62,1.347,-0.031,0,3,30,6,0
2692.5,0.022,-0.012,0.011,0.502,1.615,-0.04,0,3,30,6,0
2693,0.019,-0.019,0.012,0.441,1.802,-0.046,0,3,30,6,0
2693.5,0.014,-0.025,0.012,0.414,1.893,-0.048,0,3,30,6,0
2694,0.007,-0.028,0.012,0.487,1.896,-0.048,0,3,30,6,0
2694.5,0,-0.029,0.013,0.71,1.825,-0.043,0,3,30,6,0
2695,-0.007,-0.027,0.012,0.99,1.676,-0.036,0,3,30,6,0
2695.5,-0.013,-0.023,0.011,1.242,1.456,-0.028,0,3,30,6,0
2696,-0.016,-0.016,0.01,1.354,1.168,-0.019,0,3,30,6,0
2696.5,-0.015,-0.009,0.008,1.252,0.822,-0.01,0,3,30,6,0
2697,-0.011,-0.003,0.005,0.962,0.442,-0.002,0,3,30,6,0
2697.5,-0.004,0,0.002,0.636,0.069,0.005,0,3,30,6,0
2698,0.001,0,-0.001,0.416,-0.262,0.012,0,3,30,6,0
2698.5,0.005,-0.003,-0.003,0.307,-0.54,0.018,0,3,30,6,0
2699,0.007,-0.007,-0.004,0.219,-0.769,0.024,0,3,30,6,0
2699.5,0.006,-0.01,-0.005,0.196,-0.926,0.028,0,3,30,6,0
2700,0.003,-0.012,-0.006,0.226,-1.008,0.03,0,3,30,6,0
2700.5,0,-0.012,-0.005,0.326,-1.006,0.031,0,3,30,6,0
2701,-0.003,-0.01,-0.004,0.516,-0.914,0.031,0,3,30,6,0
2701.5,-0.003,-0.006,-0.003,0.743,-0.744,0.028,0,3,30,6,0
2702,-0.002,-0.002,-0.001,0.894,-0.52,0.024,0,3,30,6,0
2702.5,0.001,0.001,0.001,0.953,-0.253,0.017,0,3,30,6,0
2703,0.005,0.001,0.002,0.926,0.04,0.008,0,3,30,6,0
2703.5,0.009,0,0.004,0.788,0.336,-0.001,0,3,30,6,0
2704,0.012,-0.003,0.005,0.649,0.63,-0.011,0,3,30,6,0
2704.5,0.014,-0.008,0.007,0.58,0.912,-0.019,0,3,30,6,0
2705,0.013,-0.013,0.008,0.528,1.151,-0.027,0,3,30,6,0
2705.5,0.011,-0.018,0.009,0.502,1.334,-0.032,0,3,30,6,0
2706,0.006,-0.022,0.01,0.515,1.454,-0.035,0,3,30,6,0
2706.5,0,-0.023,0.01,0.51,1.494,-0.036,0,3,30,6,0
2707,-0.006,-0.022,0.01,0.493,1.456,-0.035,0,3,30,6,0
2707.5,-0.01,-0.018,0.009,0.455,1.34,-0.033,0,3,30,6,0
2708,-0.013,-0.013,0.008,0.439,1.164,-0.028,0,3,30,6,0
2708.5,-0.013,-0.008,0.007,0.465,0.941,-0.021,0,3,30,6,0
2709,-0.012,-0.003,0.005,0.549,0.691,-0.014,0,3,30,6,0
2709.5,-0.009,0,0.004,0.657,0.425,-0.005,0,3,30,6,0
2710,-0.006,0.002,0.003,0.724,0.154,0.003,0,3,30,6,0
2710.5,-0.002,0.001,0.001,0.726,-0.108,0.01,0,3,30,6,0
2711,0.001,-0.001,0,0.735,-0.33,0.017,0,3,30,6,0
2711.5,0.002,-0.003,-0.001,0.712,-0.51,0.021,0,3,30,6,0
2712,0.001,-0.005,-0.002,0.641,-0.639,0.024,0,3,30,6,0
2712.5,0,-0.007,-0.003,0.531,-0.712,0.025,0,3,30,6,0
2713,-0.002,-0.008,-0.003,0.397,-0.727,0.024,0,3,30,6,0
2713.5,-0.005,-0.008,-0.004,0.109,-0.715,0.021,0,3,30,6,0
2714,-0.008,-0.008,-0.005,-0.378,-0.693,0.015,0,3,30,6,0
2714.5,-0.013,-0.007,-0.006,-1.045,-0.676,0.008,0,3,30,6,0
2715,-0.018,-0.005,-0.008,-1.79,-0.671,0,0,3,30,6,0
2715.5,-0.023,0,-0.01,-2.573,-0.697,-0.007,0,3,30,6,0
2716,-0.026,0.007,-0.012,-3.216,-0.744,-0.012,0,3,30,6,0
2716.5,-0.026,0.015,-0.013,-3.59,-0.809,-0.014,0,3,30,6,0
2717,-0.022,0.022,-0.013,-3.624,-0.884,-0.012,0,3,30,6,0
2717.5,-0.015,0.026,-0.013,-3.356,-0.973,-0.007,0,3,30,6,0
2718,-0.008,0.028,-0.013,-2.855,-1.067,0.001,0,3,30,6,0
2718.5,0,0.027,-0.012,-2.173,-1.15,0.01,0,3,30,6,0
2719,0.006,0.023,-0.01,-1.435,-1.218,0.019,0,3,30,6,0
2719.5,0.011,0.019,-0.009,-0.798,-1.267,0.027,0,3,30,6,0
2720,0.014,0.014,-0.008,-0.292,-1.277,0.033,0,3,30,6,0
2720.5,0.015,0.009,-0.008,0,-1.25,0.035,0,3,30,6,0
2721,0.015,0.004,-0.007,0.18,-1.159,0.034,0,3,30,6,0
2721.5,0.011,0,-0.005,0.426,-0.975,0.031,0,3,30,6,0
2722,0.006,-0.001,-0.002,0.783,-0.699,0.027,0,3,30,6,0
2722.5,-0.001,0.001,0.001,1.216,-0.344,0.022,0,3,30,6,0
2723,-0.007,0.007,0.004,1.699,0.077,0.015,0,3,30,6,0
2723.5,-0.009,0.016,0.008,2.139,0.535,0.007,0,3,30,6,0
2724,-0.007,0.025,0.011,2.444,1.001,-0.003,0,3,30,6,0
2724.5,0,0.033,0.014,2.568,1.446,-0.014,0,3,30,6,0
2725,0.01,0.037,0.017,2.541,1.853,-0.026,0,3,30,6,0
2725.5,0.021,0.037,0.019,2.401,2.201,-0.037,0,3,30,6,0
2726,0.032,0.032,0.019,2.097,2.452,-0.047,0,3,30,6,0
2726.5,0.039,0.022,0.019,1.708,2.599,-0.055,0,3,30,6,0
2727,0.042,0.011,0.019,1.331,2.638,-0.06,0,3,30,6,0
2727.5,0.04,0,0.017,0.941,2.548,-0.061,0,3,30,6,0
2728,0.034,-0.009,0.015,0.599,2.34,-0.059,0,3,30,6,0
2728.5,0.026,-0.015,0.013,0.371,2.027,-0.053,0,3,30,6,0
2729,0.017,-0.017,0.01,0.29,1.632,-0.042,0,3,30,6,0
2729.5,0.009,-0.016,0.008,0.396,1.185,-0.029,0,3,30,6,0
2730,0.003,-0.013,0.006,0.665,0.716,-0.013,0,3,30,6,0
2730.5,0,-0.008,0.004,0.976,0.243,0.003,0,3,30,6,0
2731,-0.001,-0.003,0.001,1.158,-0.226,0.018,0,3,30,6,0
2731.5,0.002,0.003,-0.001,1.149,-0.663,0.03,0,3,30,6,0
2732,0.007,0.007,-0.004,0.969,-1.04,0.039,0,3,30,6,0
2732.5,0.013,0.008,-0.007,0.665,-1.335,0.044,0,3,30,6,0
2733,0.019,0.005,-0.009,0.278,-1.536,0.045,0,3,30,6,0
2733.5,0.023,0,-0.01,-0.121,-1.634,0.044,0,3,30,6,0
2734,0.024,-0.007,-0.011,-0.506,-1.634,0.04,0,3,30,6,0
2734.5,0.022,-0.013,-0.011,-0.821,-1.541,0.034,0,3,30,6,0
2735,0.017,-0.017,-0.01,-0.968,-1.354,0.028,0,3,30,6,0
2735.5,0.01,-0.017,-0.009,-0.914,-1.087,0.021,0,3,30,6,0
2736,0.004,-0.013,-0.006,-0.666,-0.756,0.014,0,3,30,6,0
2736.5,0,-0.007,-0.003,-0.281,-0.381,0.008,0,3,30,6,0
2737,0,0.001,0,0.158,0.01,0.001,0,3,30,6,0
2737.5,0.004,0.008,0.004,0.616,0.406,-0.005,0,3,30,6,0
2738,0.011,0.011,0.007,1.042,0.787,-0.011,0,3,30,6,0
2738.5,0.02,0.012,0.01,1.442,1.145,-0.017,0,3,30,6,0
2739,0.028,0.008,0.013,1.77,1.464,-0.023,0,3,30,6,0
2739.5,0.034,0,0.015,2,1.729,-0.028,0,3,30,6,0
2740,0.036,-0.01,0.016,2.085,1.924,-0.032,0,3,30,6,0
2740.5,0.034,-0.02,0.017,2.085,2.053,-0.036,0,3,30,6,0
2741,0.028,-0.028,0.017,1.984,2.102,-0.038,0,3,30,6,0
2741.5,0.019,-0.033,0.016,1.766,2.063,-0.039,0,3,30,6,0
2742,0.009,-0.033,0.015,1.485,1.944,-0.039,0,3,30,6,0
2742.5,0,-0.03,0.013,1.166,1.747,-0.037,0,3,30,6,0
2743,-0.006,-0.024,0.011,0.84,1.479,-0.033,0,3,30,6,0
2743.5,-0.009,-0.016,0.008,0.557,1.158,-0.027,0,3,30,6,0
2744,-0.009,-0.009,0.006,0.354,0.802,-0.019,0,3,30,6,0
2744.5,-0.006,-0.004,0.003,0.255,0.431,-0.009,0,3,30,6,0
2745,-0.002,0,0.001,0.217,0.058,0.001,0,3,30,6,0
2745.5,0.003,0,-0.001,0.226,-0.296,0.011,0,3,30,6,0
2746,0.007,-0.002,-0.003,0.237,-0.617,0.02,0,3,30,6,0
2746.5,0.01,-0.006,-0.005,0.234,-0.887,0.027,0,3,30,6,0
2747,0.01,-0.01,-0.006,0.154,-1.104,0.032,0,3,30,6,0
2747.5,0.009,-0.015,-0.008,-0.027,-1.261,0.035,0,3,30,6,0
2748,0.005,-0.02,-0.009,-0.349,-1.365,0.034,0,3,30,6,0
2748.5,0,-0.023,-0.01,-0.763,-1.411,0.031,0,3,30,6,0
2749,-0.007,-0.025,-0.011,-1.23,-1.407,0.027,0,3,30,6,0
2749.5,-0.014,-0.024,-0.012,-1.705,-1.362,0.02,0,3,30,6,0
2750,-0.02,-0.02,-0.012,-2.091,-1.278,0.014,0,3,30,6,0
2750.5,-0.024,-0.014,-0.012,-2.267,-1.152,0.009,0,3,30,6,0
2751,-0.024,-0.006,-0.011,-2.167,-0.985,0.005,0,3,30,6,0
2751.5,-0.02,0,-0.009,-1.817,-0.79,0.003,0,3,30,6,0
2752,-0.014,0.004,-0.006,-1.314,-0.581,0.003,0,3,30,6,0
2752.5,-0.008,0.005,-0.004,-0.774,-0.375,0.003,0,3,30,6,0
2753,-0.003,0.003,-0.002,-0.305,-0.182,0.002,0,3,30,6,0
2753.5,0,0.001,0,-0.065,-0.03,0,0,3,30,6,0
2754,0,0,0,-0.117,0.072,-0.003,0,3,30,6,0
2754.5,0,0.001,0,-0.452,0.114,-0.008,0,3,30,6,0
2755,0.001,0.004,-0.002,-1.015,0.093,-0.013,0,3,30,6,0
2755.5,0.004,0.007,-0.004,-1.698,0.01,-0.018,0,3,30,6,0
2756,0.01,0.01,-0.006,-2.369,-0.132,-0.02,0,3,30,6,0
2756.5,0.016,0.009,-0.008,-2.818,-0.304,-0.02,0,3,30,6,0
2757,0.021,0.006,-0.01,-2.972,-0.501,-0.016,0,3,30,6,0
2757.5,0.024,0,-0.01,-2.808,-0.707,-0.009,0,3,30,6,0
2758,0.025,-0.007,-0.011,-2.494,-0.934,0.001,0,3,30,6,0
2758.5,0.024,-0.014,-0.012,-2.215,-1.186,0.01,0,3,30,6,0
2759,0.022,-0.022,-0.013,-2.034,-1.445,0.019,0,3,30,6,0
2759.5,0.017,-0.029,-0.014,-1.957,-1.691,0.027,0,3,30,6,0
2760,0.01,-0.036,-0.016,-2.013,-1.913,0.033,0,3,30,6,0
2760.5,0,-0.04,-0.017,-2.158,-2.093,0.036,0,3,30,6,0
2761,-0.011,-0.041,-0.019,-2.359,-2.22,0.038,0,3,30,6,0
2761.5,-0.022,-0.039,-0.019,-2.584,-2.29,0.037,0,3,30,6,0
2762,-0.033,-0.033,-0.02,-2.771,-2.296,0.036,0,3,30,6,0
2762.5,-0.038,-0.022,-0.019,-2.703,-2.204,0.034,0,3,30,6,0
2763,-0.039,-0.01,-0.017,-2.342,-2.016,0.032,0,3,30,6,0
2763.5,-0.033,0,-0.014,-1.732,-1.739,0.031,0,3,30,6,0
2764,-0.023,0.006,-0.01,-0.914,-1.376,0.029,0,3,30,6,0
2764.5,-0.011,0.006,-0.006,0.02,-0.938,0.026,0,3,30,6,0
2765,-0.001,0.001,-0.001,0.894,-0.455,0.022,0,3,30,6,0
2765.5,0.005,-0.008,0.004,1.66,0.066,0.015,0,3,30,6,0
2766,0.005,-0.019,0.009,2.264,0.607,0.006,0,3,30,6,0
2766.5,0,-0.029,0.013,2.618,1.134,-0.005,0,3,30,6,0
