时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
2198.5,0.005,-0.008,-0.006,-3.51,-0.122,-0.015,0,4,75,6,0
2199,-0.001,-0.011,-0.006,-4.072,-0.139,-0.018,0,4,75,6,0
2199.5,-0.008,-0.008,-0.006,-3.986,-0.148,-0.017,0,4,75,6,0
2200,-0.009,-0.001,-0.005,-3.157,-0.148,-0.013,0,4,75,6,0
2200.5,-0.005,0.003,-0.003,-1.774,-0.14,-0.006,0,4,75,6,0
2201,0,0.001,0,0.096,-0.118,0.003,0,4,75,6,0
2201.5,-0.001,-0.005,0.003,2.204,-0.083,0.012,0,4,75,6,0
2202,-0.007,-0.006,0.005,3.855,-0.043,0.02,0,4,75,6,0
2202.5,-0.012,0,0.007,4.755,0.001,0.023,0,4,75,6,0
2203,-0.01,0.007,0.007,4.725,0.044,0.023,0,4,75,6,0
2203.5,-0.003,0.01,0.006,3.784,0.084,0.017,0,4,75,6,0
2204,0.002,0.006,0.004,2.144,0.117,0.009,0,4,75,6,0
2204.5,0.001,0.001,0.001,0.149,0.142,-0.002,0,4,75,6,0
2205,-0.003,0,-0.002,-1.815,0.158,-0.012,0,4,75,6,0
2205.5,-0.005,0.005,-0.004,-3.357,0.163,-0.019,0,4,75,6,0
2206,-0.001,0.009,-0.005,-4.158,0.158,-0.023,0,4,75,6,0
2206.5,0.004,0.008,-0.005,-4.059,0.145,-0.023,0,4,75,6,0
2207,0.007,0.003,-0.004,-3.283,0.12,-0.018,0,4,75,6,0
2207.5,0.004,-0.001,-0.003,-2.088,0.085,-0.012,0,4,75,6,0
2208,0.001,-0.001,-0.001,-0.692,0.042,-0.004,0,4,75,6,0
2208.5,0,0.001,0.001,0.497,-0.009,0.003,0,4,75,6,0
2209,0.001,0.002,0.001,1.172,-0.065,0.007,0,4,75,6,0
2209.5,0.003,0.001,0.002,1.527,-0.116,0.01,0,4,75,6,0
2210,0.002,-0.001,0.001,1.541,-0.16,0.01,0,4,75,6,0
2210.5,0.001,-0.001,0.001,1.284,-0.192,0.01,0,4,75,6,0
2211,0,0,0,0.815,-0.211,0.008,0,4,75,6,0
2211.5,0.001,0.001,-0.001,0.251,-0.215,0.005,0,4,75,6,0
2212,0.002,0,-0.001,-0.21,-0.204,0.003,0,4,75,6,0
2212.5,0.002,-0.001,-0.002,-0.444,-0.176,0.001,0,4,75,6,0
2213,0.001,-0.002,-0.001,-0.444,-0.136,0,0,4,75,6,0
2213.5,0,-0.002,-0.001,-0.354,-0.088,0,0,4,75,6,0
2214,-0.001,-0.001,-0.001,-0.234,-0.037,-0.001,0,4,75,6,0
2214.5,-0.001,0,0,-0.249,0.011,-0.001,0,4,75,6,0
2215,0,0,0,-0.435,0.053,-0.003,0,4,75,6,0
2215.5,0,0.002,-0.001,-0.944,0.082,-0.006,0,4,75,6,0
2216,0.001,0.004,-0.002,-1.906,0.091,-0.011,0,4,75,6,0
2216.5,0.006,0.003,-0.004,-3.128,0.081,-0.017,0,4,75,6,0
2217,0.01,-0.001,-0.006,-4.214,0.056,-0.022,0,4,75,6,0
2217.5,0.009,-0.009,-0.007,-4.962,0.018,-0.025,0,4,75,6,0
2218,0.002,-0.013,-0.007,-5.166,-0.03,-0.025,0,4,75,6,0
2218.5,-0.006,-0.01,-0.007,-4.478,-0.076,-0.021,0,4,75,6,0
2219,-0.008,-0.003,-0.005,-2.935,-0.116,-0.012,0,4,75,6,0
2219.5,-0.003,0.001,-0.002,-0.743,-0.145,-0.001,0,4,75,6,0
2220,0.002,-0.002,0.002,1.69,-0.16,0.011,0,4,75,6,0
2220.5,0,-0.008,0.005,3.809,-0.163,0.022,0,4,75,6,0
2221,-0.007,-0.009,0.007,5.2,-0.154,0.028,0,4,75,6,0
2221.5,-0.012,-0.003,0.007,5.501,-0.135,0.029,0,4,75,6,0
2222,-0.01,0.004,0.006,4.835,-0.106,0.026,0,4,75,6,0
2222.5,-0.004,0.007,0.004,3.319,-0.071,0.018,0,4,75,6,0
2223,0,0.003,0.002,1.391,-0.027,0.007,0,4,75,6,0
2223.5,-0.001,-0.001,0,-0.391,0.024,-0.002,0,4,75,6,0
2224,-0.003,0,-0.002,-1.581,0.081,-0.009,0,4,75,6,0
2224.5,-0.003,0.002,-0.002,-2.077,0.139,-0.013,0,4,75,6,0
2225,-0.001,0.003,-0.002,-1.809,0.193,-0.012,0,4,75,6,0
2225.5,0,0,0,-0.941,0.239,-0.009,0,4,75,6,0
2226,-0.002,-0.002,0.002,0.134,0.27,-0.004,0,4,75,6,0
2226.5,-0.005,0,0.003,1.059,0.282,0,0,4,75,6,0
2227,-0.005,0.004,0.003,1.44,0.27,0.002,0,4,75,6,0
2227.5,-0.001,0.005,0.003,1.088,0.232,0.001,0,4,75,6,0
2228,0.001,0.002,0.001,0.153,0.173,-0.002,0,4,75,6,0
2228.5,-0.001,-0.001,-0.001,-1.038,0.1,-0.007,0,4,75,6,0
2229,-0.005,0.001,-0.003,-2.291,0.015,-0.012,0,4,75,6,0
2229.5,-0.006,0.006,-0.005,-3.343,-0.074,-0.015,0,4,75,6,0
2230,-0.001,0.011,-0.006,-3.836,-0.159,-0.016,0,4,75,6,0
2230.5,0.006,0.01,-0.007,-3.758,-0.237,-0.014,0,4,75,6,0
2231,0.01,0.004,-0.006,-3.17,-0.303,-0.01,0,4,75,6,0
2231.5,0.009,-0.002,-0.005,-2.328,-0.356,-0.005,0,4,75,6,0
2232,0.004,-0.006,-0.004,-1.451,-0.393,0,0,4,75,6,0
2232.5,0,-0.005,-0.003,-0.575,-0.409,0.004,0,4,75,6,0
2233,-0.002,-0.003,-0.002,0.081,-0.406,0.007,0,4,75,6,0
2233.5,-0.003,-0.001,-0.002,0.142,-0.39,0.007,0,4,75,6,0
2234,-0.004,0.002,-0.003,-0.509,-0.365,0.004,0,4,75,6,0
2234.5,-0.004,0.006,-0.004,-1.736,-0.331,-0.003,0,4,75,6,0
2235,0.001,0.01,-0.006,-3.218,-0.29,-0.011,0,4,75,6,0
2235.5,0.01,0.01,-0.008,-4.641,-0.245,-0.019,0,4,75,6,0
2236,0.016,0.002,-0.009,-5.794,-0.2,-0.025,0,4,75,6,0
2236.5,0.015,-0.009,-0.01,-6.358,-0.156,-0.029,0,4,75,6,0
2237,0.006,-0.015,-0.009,-6.25,-0.114,-0.029,0,4,75,6,0
2237.5,-0.004,-0.014,-0.008,-5.544,-0.079,-0.026,0,4,75,6,0
2238,-0.009,-0.007,-0.006,-4.377,-0.052,-0.021,0,4,75,6,0
2238.5,-0.008,0,-0.004,-2.946,-0.032,-0.014,0,4,75,6,0
2239,-0.003,0.002,-0.002,-1.381,-0.018,-0.006,0,4,75,6,0
2239.5,0,0,0,0.07,-0.01,0.001,0,4,75,6,0
2240,-0.001,-0.002,0.001,0.999,-0.01,0.005,0,4,75,6,0
2240.5,-0.003,-0.002,0.002,1.296,-0.018,0.007,0,4,75,6,0
2241,-0.002,0,0.001,0.988,-0.031,0.005,0,4,75,6,0
2241.5,0,0,0,0.302,-0.045,0.002,0,4,75,6,0
2242,0,-0.002,-0.001,-0.568,-0.059,-0.002,0,4,75,6,0
2242.5,-0.002,-0.004,-0.002,-1.429,-0.072,-0.006,0,4,75,6,0
2243,-0.005,-0.002,-0.003,-1.974,-0.08,-0.008,0,4,75,6,0
2243.5,-0.006,0.001,-0.003,-2.039,-0.081,-0.009,0,4,75,6,0
2244,-0.003,0.004,-0.003,-1.729,-0.078,-0.007,0,4,75,6,0
2244.5,0,0.003,-0.002,-1.13,-0.071,-0.004,0,4,75,6,0
2245,0.001,0.001,-0.001,-0.393,-0.061,-0.001,0,4,75,6,0
2245.5,-0.001,0,0,0.472,-0.045,0.003,0,4,75,6,0
2246,-0.003,0.001,0.002,1.418,-0.022,0.007,0,4,75,6,0
2246.5,-0.003,0.005,0.003,2.258,0.005,0.011,0,4,75,6,0
2247,0.001,0.007,0.004,2.789,0.036,0.013,0,4,75,6,0
2247.5,0.006,0.006,0.005,2.986,0.068,0.014,0,4,75,6,0
2248,0.008,0.001,0.005,2.852,0.1,0.012,0,4,75,6,0
2248.5,0.007,-0.004,0.004,2.628,0.136,0.011,0,4,75,6,0
2249,0.003,-0.007,0.004,2.359,0.171,0.009,0,4,75,6,0
2249.5,-0.002,-0.007,0.004,2.262,0.208,0.008,0,4,75,6,0
2250,-0.006,-0.005,0.005,2.327,0.243,0.007,0,4,75,6,0
2250.5,-0.008,0,0.005,2.388,0.271,0.007,0,4,75,6,0
2251,-0.007,0.005,0.005,2.39,0.29,0.007,0,4,75,6,0
2251.5,-0.002,0.008,0.005,2.472,0.301,0.007,0,4,75,6,0
2252,0.004,0.009,0.005,2.686,0.307,0.008,0,4,75,6,0
2252.5,0.009,0.005,0.006,2.996,0.306,0.009,0,4,75,6,0
2253,0.01,-0.001,0.006,3.246,0.296,0.011,0,4,75,6,0
2253.5,0.007,-0.007,0.006,3.209,0.275,0.011,0,4,75,6,0
2254,0.001,-0.009,0.005,2.713,0.241,0.009,0,4,75,6,0
2254.5,-0.003,-0.006,0.004,1.894,0.196,0.006,0,4,75,6,0
2255,-0.003,-0.001,0.002,0.856,0.142,0.002,0,4,75,6,0
2255.5,0,0,0,-0.151,0.083,-0.002,0,4,75,6,0
2256,0.001,-0.002,-0.001,-1.017,0.022,-0.005,0,4,75,6,0
2256.5,0,-0.004,-0.002,-1.509,-0.036,-0.007,0,4,75,6,0
2257,-0.003,-0.004,-0.003,-1.531,-0.087,-0.006,0,4,75,6,0
2257.5,-0.003,-0.001,-0.002,-0.999,-0.127,-0.003,0,4,75,6,0
2258,-0.001,0,-0.001,0.166,-0.147,0.003,0,4,75,6,0
2258.5,0.001,-0.002,0.002,1.687,-0.15,0.011,0,4,75,6,0
2259,-0.001,-0.006,0.004,3.031,-0.14,0.017,0,4,75,6,0
2259.5,-0.006,-0.006,0.005,3.827,-0.119,0.021,0,4,75,6,0
2260,-0.009,-0.001,0.005,3.987,-0.088,0.021,0,4,75,6,0
2260.5,-0.007,0.004,0.005,3.578,-0.048,0.018,0,4,75,6,0
2261,-0.003,0.006,0.004,2.736,-0.001,0.013,0,4,75,6,0
2261.5,0.001,0.004,0.003,1.669,0.05,0.007,0,4,75,6,0
2262,0.002,0.001,0.001,0.593,0.103,0.001,0,4,75,6,0
2262.5,0.001,0,0.001,-0.14,0.157,-0.003,0,4,75,6,0
2263,0.001,-0.001,0.001,-0.306,0.211,-0.005,0,4,75,6,0
2263.5,0.001,-0.002,0.001,0.009,0.258,-0.004,0,4,75,6,0
2264,-0.002,-0.004,0.002,0.65,0.294,-0.002,0,4,75,6,0
2264.5,-0.005,-0.003,0.003,1.297,0.315,0.001,0,4,75,6,0
2265,-0.007,0.001,0.004,1.766,0.317,0.003,0,4,75,6,0
2265.5,-0.005,0.005,0.004,1.786,0.298,0.004,0,4,75,6,0
2266,-0.001,0.005,0.003,1.085,0.252,0.001,0,4,75,6,0
2266.5,0.001,0.002,0.001,0.135,0.192,-0.003,0,4,75,6,0
2267,-0.001,0,0,-0.733,0.122,-0.006,0,4,75,6,0
2267.5,-0.003,0.001,-0.002,-1.329,0.049,-0.007,0,4,75,6,0
2268,-0.002,0.003,-0.002,-1.559,-0.025,-0.007,0,4,75,6,0
2268.5,0,0.004,-0.002,-1.22,-0.089,-0.004,0,4,75,6,0
2269,0.001,0.002,-0.001,-0.368,-0.141,0.001,0,4,75,6,0
2269.5,0,0,0,0.637,-0.181,0.006,0,4,75,6,0
2270,-0.001,0.001,0.001,1.323,-0.213,0.01,0,4,75,6,0
2270.5,-0.001,0.001,0.001,1.339,-0.239,0.011,0,4,75,6,0
2271,0,0,0,0.761,-0.256,0.008,0,4,75,6,0
2271.5,-0.002,-0.002,-0.002,-0.196,-0.262,0.004,0,4,75,6,0
2272,-0.005,-0.001,-0.003,-1.298,-0.256,-0.002,0,4,75,6,0
2272.5,-0.007,0.004,-0.005,-2.45,-0.242,-0.008,0,4,75,6,0
2273,-0.004,0.009,-0.006,-3.372,-0.219,-0.013,0,4,75,6,0
2273.5,0.003,0.01,-0.006,-3.583,-0.181,-0.014,0,4,75,6,0
2274,0.007,0.005,-0.005,-3.005,-0.132,-0.013,0,4,75,6,0
2274.5,0.005,0,-0.003,-1.784,-0.074,-0.007,0,4,75,6,0
2275,0,0,0,-0.132,-0.01,0,0,4,75,6,0
2275.5,-0.001,0.004,0.003,1.624,0.057,0.007,0,4,75,6,0
2276,0.003,0.008,0.005,3.019,0.118,0.013,0,4,75,6,0
2276.5,0.009,0.005,0.006,3.784,0.172,0.016,0,4,75,6,0
2277,0.011,-0.001,0.007,3.902,0.216,0.015,0,4,75,6,0
2277.5,0.008,-0.008,0.006,3.513,0.252,0.013,0,4,75,6,0
2278,0.001,-0.009,0.005,2.791,0.279,0.009,0,4,75,6,0
2278.5,-0.004,-0.007,0.005,2.127,0.299,0.005,0,4,75,6,0
2279,-0.006,-0.002,0.004,1.557,0.31,0.002,0,4,75,6,0
2279.5,-0.005,0.001,0.003,1.008,0.307,0,0,4,75,6,0
2280,-0.002,0.003,0.002,0.311,0.285,-0.003,0,4,75,6,0
2280.5,0,0,0,-0.721,0.239,-0.008,0,4,75,6,0
2281,-0.002,-0.003,-0.002,-2.202,0.165,-0.014,0,4,75,6,0
2281.5,-0.009,-0.003,-0.006,-4.149,0.063,-0.022,0,4,75,6,0
2282,-0.015,0.006,-0.009,-6.194,-0.061,-0.029,0,4,75,6,0
2282.5,-0.011,0.019,-0.012,-8.042,-0.201,-0.036,0,4,75,6,0
2283,0.003,0.026,-0.015,-9.385,-0.348,-0.04,0,4,75,6,0
2283.5,0.021,0.021,-0.017,-10.183,-0.498,-0.042,0,4,75,6,0
2284,0.031,0.004,-0.018,-10.351,-0.642,-0.04,0,4,75,6,0
2284.5,0.027,-0.016,-0.018,-9.883,-0.77,-0.035,0,4,75,6,0
2285,0.011,-0.027,-0.017,-8.918,-0.877,-0.029,0,4,75,6,0
2285.5,-0.007,-0.026,-0.016,-7.673,-0.956,-0.021,0,4,75,6,0
2286,-0.02,-0.015,-0.014,-6.634,-1.007,-0.015,0,4,75,6,0
2286.5,-0.024,0,-0.014,-5.948,-1.027,-0.011,0,4,75,6,0
2287,-0.018,0.014,-0.013,-5.528,-1.011,-0.01,0,4,75,6,0
2287.5,-0.005,0.02,-0.012,-5.044,-0.951,-0.008,0,4,75,6,0
2288,0.007,0.016,-0.01,-4.1,-0.842,-0.006,0,4,75,6,0
2288.5,0.01,0.006,-0.007,-2.452,-0.684,0,0,4,75,6,0
2289,0.005,-0.001,-0.003,-0.498,-0.489,0.006,0,4,75,6,0
2289.5,0,0,0,1.105,-0.277,0.01,0,4,75,6,0
2290,-0.001,0.004,0.003,1.977,-0.061,0.011,0,4,75,6,0
2290.5,0.003,0.005,0.004,1.976,0.145,0.007,0,4,75,6,0
2291,0.006,0.002,0.004,1.296,0.332,0.001,0,4,75,6,0
2291.5,0.005,-0.001,0.003,0.23,0.491,-0.007,0,4,75,6,0
2292,0.002,-0.002,0.002,-0.947,0.614,-0.015,0,4,75,6,0
2292.5,0,-0.001,0.001,-1.94,0.695,-0.022,0,4,75,6,0
2293,0,0,0,-2.544,0.731,-0.025,0,4,75,6,0
2293.5,0.001,0,-0.001,-2.971,0.713,-0.027,0,4,75,6,0
2294,0.002,-0.001,-0.001,-2.966,0.649,-0.026,0,4,75,6,0
2294.5,0.001,-0.001,-0.001,-2.487,0.545,-0.022,0,4,75,6,0
2295,0,-0.001,0,-1.655,0.406,-0.015,0,4,75,6,0
2295.5,0,0,0,-0.89,0.238,-0.009,0,4,75,6,0
2296,-0.001,0,0,-0.47,0.048,-0.003,0,4,75,6,0
2296.5,-0.002,0.001,-0.001,-0.264,-0.145,0.001,0,4,75,6,0
2297,-0.001,0.003,-0.002,0.034,-0.322,0.006,0,4,75,6,0
2297.5,0.001,0.003,-0.002,0.233,-0.479,0.009,0,4,75,6,0
2298,0.004,0.003,-0.003,0.076,-0.609,0.011,0,4,75,6,0
2298.5,0.007,0,-0.004,-0.369,-0.703,0.01,0,4,75,6,0
2299,0.008,-0.006,-0.006,-1.432,-0.768,0.006,0,4,75,6,0
2299.5,0.004,-0.014,-0.008,-3.05,-0.802,-0.001,0,4,75,6,0
2300,-0.007,-0.018,-0.011,-4.944,-0.805,-0.01,0,4,75,6,0
2300.5,-0.02,-0.012,-0.013,-6.762,-0.777,-0.02,0,4,75,6,0
2301,-0.025,0.003,-0.014,-7.699,-0.711,-0.026,0,4,75,6,0
2301.5,-0.017,0.017,-0.014,-7.739,-0.616,-0.027,0,4,75,6,0
2302,-0.003,0.021,-0.012,-7.028,-0.501,-0.026,0,4,75,6,0
2302.5,0.008,0.014,-0.009,-5.372,-0.364,-0.02,0,4,75,6,0
2303,0.009,0.004,-0.005,-2.988,-0.212,-0.011,0,4,75,6,0
2303.5,0.001,0,-0.001,-0.203,-0.052,0,0,4,75,6,0
2304,-0.004,0.006,0.004,2.466,0.107,0.01,0,4,75,6,0
2304.5,0,0.013,0.007,4.327,0.252,0.017,0,4,75,6,0
2305,0.01,0.013,0.009,5.214,0.377,0.019,0,4,75,6,0
2305.5,0.016,0.004,0.01,5.186,0.479,0.017,0,4,75,6,0
2306,0.014,-0.006,0.009,4.305,0.553,0.012,0,4,75,6,0
2306.5,0.006,-0.011,0.007,3.086,0.601,0.005,0,4,75,6,0
2307,-0.001,-0.01,0.006,1.97,0.625,-0.001,0,4,75,6,0
2307.5,-0.006,-0.006,0.005,1.197,0.622,-0.005,0,4,75,6,0
2308,-0.007,-0.001,0.004,0.821,0.594,-0.006,0,4,75,6,0
2308.5,-0.005,0.003,0.004,0.686,0.536,-0.006,0,4,75,6,0
2309,-0.002,0.006,0.003,0.825,0.454,-0.004,0,4,75,6,0
2309.5,0.002,0.006,0.004,1.37,0.359,0.001,0,4,75,6,0
2310,0.005,0.004,0.004,1.811,0.245,0.005,0,4,75,6,0
2310.5,0.005,0,0.003,1.745,0.116,0.007,0,4,75,6,0
2311,0.002,-0.001,0.001,1.001,-0.025,0.005,0,4,75,6,0
2311.5,-0.001,0.002,-0.001,-0.229,-0.168,0.002,0,4,75,6,0
2312,0.003,0.006,-0.004,-1.602,-0.301,-0.003,0,4,75,6,0
2312.5,0.01,0.006,-0.006,-3.027,-0.423,-0.008,0,4,75,6,0
2313,0.015,-0.002,-0.009,-4.34,-0.526,-0.012,0,4,75,6,0
2313.5,0.013,-0.013,-0.011,-5.331,-0.607,-0.016,0,4,75,6,0
2314,0.003,-0.02,-0.012,-5.869,-0.661,-0.017,0,4,75,6,0
2314.5,-0.01,-0.018,-0.012,-5.938,-0.687,-0.017,0,4,75,6,0
2315,-0.018,-0.008,-0.011,-5.563,-0.685,-0.016,0,4,75,6,0
2315.5,-0.017,0.004,-0.01,-4.744,-0.652,-0.012,0,4,75,6,0
2316,-0.008,0.011,-0.008,-3.581,-0.591,-0.007,0,4,75,6,0
2316.5,0,0.011,-0.006,-2.505,-0.51,-0.003,0,4,75,6,0
2317,0.005,0.007,-0.005,-1.942,-0.419,-0.002,0,4,75,6,0
2317.5,0.008,0.002,-0.005,-2.126,-0.326,-0.005,0,4,75,6,0
2318,0.008,-0.004,-0.005,-2.903,-0.236,-0.01,0,4,75,6,0
2318.5,0.006,-0.01,-0.007,-4.13,-0.154,-0.018,0,4,75,6,0
2319,-0.002,-0.014,-0.008,-5.474,-0.084,-0.025,0,4,75,6,0
2319.5,-0.012,-0.012,-0.01,-6.619,-0.029,-0.032,0,4,75,6,0
2320,-0.018,-0.002,-0.01,-7.219,0.011,-0.036,0,4,75,6,0
2320.5,-0.015,0.009,-0.01,-7.055,0.037,-0.035,0,4,75,6,0
2321,-0.005,0.013,-0.008,-5.986,0.051,-0.03,0,4,75,6,0
2321.5,0.002,0.009,-0.006,-4.113,0.056,-0.021,0,4,75,6,0
2322,0.003,0.002,-0.002,-1.839,0.05,-0.01,0,4,75,6,0
2322.5,-0.001,0,0.001,0.377,0.035,0.001,0,4,75,6,0
2323,-0.004,0.003,0.003,2.113,0.013,0.01,0,4,75,6,0
2323.5,-0.002,0.007,0.004,3.077,-0.016,0.015,0,4,75,6,0
2324,0.003,0.007,0.004,3.223,-0.046,0.017,0,4,75,6,0
2324.5,0.005,0.003,0.003,2.597,-0.076,0.014,0,4,75,6,0
2325,0.002,0,0.001,1.359,-0.102,0.008,0,4,75,6,0
2325.5,-0.001,0.001,-0.001,-0.172,-0.124,0.001,0,4,75,6,0
2326,-0.001,0.005,-0.003,-1.575,-0.136,-0.005,0,4,75,6,0
2326.5,0.004,0.007,-0.005,-2.767,-0.143,-0.011,0,4,75,6,0
2327,0.01,0.004,-0.006,-3.715,-0.149,-0.016,0,4,75,6,0
2327.5,0.011,-0.003,-0.007,-4.205,-0.152,-0.018,0,4,75,6,0
2328,0.007,-0.009,-0.007,-4.142,-0.15,-0.018,0,4,75,6,0
2328.5,0,-0.01,-0.006,-3.722,-0.149,-0.016,0,4,75,6,0
2329,-0.005,-0.007,-0.005,-3.091,-0.149,-0.013,0,4,75,6,0
2329.5,-0.007,-0.002,-0.004,-2.293,-0.148,-0.009,0,4,75,6,0
2330,-0.005,0.002,-0.003,-1.545,-0.146,-0.005,0,4,75,6,0
2330.5,-0.002,0.003,-0.002,-1.024,-0.146,-0.003,0,4,75,6,0
2331,0,0.003,-0.002,-0.839,-0.147,-0.002,0,4,75,6,0
2331.5,0.003,0.003,-0.002,-0.98,-0.149,-0.002,0,4,75,6,0
2332,0.005,0.001,-0.003,-1.392,-0.15,-0.004,0,4,75,6,0
2332.5,0.005,-0.003,-0.003,-1.83,-0.149,-0.006,0,4,75,6,0
2333,0.003,-0.006,-0.004,-2.152,-0.143,-0.008,0,4,75,6,0
2333.5,-0.002,-0.007,-0.004,-2.293,-0.133,-0.009,0,4,75,6,0
2334,-0.005,-0.004,-0.004,-2.101,-0.118,-0.008,0,4,75,6,0
2334.5,-0.004,0,-0.003,-1.477,-0.094,-0.006,0,4,75,6,0
2335,-0.001,0.001,-0.001,-0.329,-0.059,-0.001,0,4,75,6,0
2335.5,0.001,-0.003,0.002,1.218,-0.014,0.006,0,4,75,6,0
2336,-0.003,-0.007,0.005,3.07,0.045,0.014,0,4,75,6,0
2336.5,-0.011,-0.007,0.008,4.989,0.114,0.023,0,4,75,6,0
2337,-0.018,0.002,0.01,6.7,0.193,0.03,0,4,75,6,0
2337.5,-0.016,0.016,0.013,7.934,0.276,0.034,0,4,75,6,0
2338,-0.003,0.024,0.014,8.48,0.358,0.036,0,4,75,6,0
2338.5,0.012,0.021,0.014,8.295,0.436,0.033,0,4,75,6,0
2339,0.021,0.009,0.013,7.445,0.503,0.028,0,4,75,6,0
2339.5,0.019,-0.005,0.011,6.117,0.557,0.02,0,4,75,6,0
2340,0.01,-0.013,0.01,4.714,0.597,0.013,0,4,75,6,0
2340.5,0,-0.014,0.008,3.591,0.622,0.007,0,4,75,6,0
2341,-0.008,-0.01,0.008,3.063,0.634,0.004,0,4,75,6,0
2341.5,-0.013,-0.004,0.008,3.345,0.634,0.005,0,4,75,6,0
2342,-0.015,0.006,0.009,4.363,0.623,0.011,0,4,75,6,0
2342.5,-0.009,0.016,0.011,5.414,0.591,0.016,0,4,75,6,0
2343,0.003,0.019,0.011,5.918,0.533,0.02,0,4,75,6,0
2343.5,0.012,0.012,0.01,5.52,0.448,0.019,0,4,75,6,0
2344,0.013,0.002,0.008,4.134,0.339,0.014,0,4,75,6,0
2344.5,0.006,-0.003,0.004,1.85,0.207,0.006,0,4,75,6,0
2345,0,0.001,-0.001,-0.703,0.066,-0.005,0,4,75,6,0
2345.5,0.002,0.008,-0.005,-2.944,-0.075,-0.013,0,4,75,6,0
2346,0.01,0.008,-0.007,-4.433,-0.206,-0.018,0,4,75,6,0
2346.5,0.015,0,-0.009,-4.907,-0.32,-0.019,0,4,75,6,0
2347,0.011,-0.009,-0.008,-4.319,-0.41,-0.014,0,4,75,6,0
2347.5,0.003,-0.011,-0.007,-2.949,-0.474,-0.006,0,4,75,6,0
2348,-0.003,-0.007,-0.004,-1.256,-0.511,0.003,0,4,75,6,0
2348.5,-0.003,-0.002,-0.002,0.273,-0.523,0.01,0,4,75,6,0
2349,-0.001,0,-0.001,1.212,-0.512,0.015,0,4,75,6,0
2349.5,-0.001,0.001,0,1.361,-0.48,0.015,0,4,75,6,0
2350,0,0.001,-0.001,1.101,-0.421,0.013,0,4,75,6,0
2350.5,0,0,0,1.033,-0.327,0.011,0,4,75,6,0
2351,-0.002,-0.001,0.001,1.429,-0.202,0.011,0,4,75,6,0
2351.5,-0.005,0.001,0.003,2.156,-0.054,0.012,0,4,75,6,0
2352,-0.005,0.007,0.005,3.069,0.106,0.013,0,4,75,6,0
2352.5,0,0.012,0.007,3.888,0.267,0.015,0,4,75,6,0
2353,0.009,0.012,0.008,4.422,0.418,0.015,0,4,75,6,0
2353.5,0.015,0.004,0.009,4.528,0.548,0.013,0,4,75,6,0
2354,0.014,-0.006,0.009,4.022,0.647,0.009,0,4,75,6,0
2354.5,0.007,-0.012,0.008,2.916,0.707,0.002,0,4,75,6,0
2355,-0.001,-0.01,0.006,1.431,0.724,-0.006,0,4,75,6,0
2355.5,-0.004,-0.004,0.003,-0.096,0.7,-0.013,0,4,75,6,0
2356,-0.002,0,0.001,-1.391,0.636,-0.018,0,4,75,6,0
2356.5,0,0,0,-1.971,0.543,-0.019,0,4,75,6,0
2357,0,0,0,-1.646,0.428,-0.016,0,4,75,6,0
2357.5,0,0.001,0.001,-0.58,0.298,-0.008,0,4,75,6,0
2358,0.002,0.002,0.002,0.683,0.154,0.001,0,4,75,6,0
2358.5,0.004,0,0.002,1.688,0.002,0.008,0,4,75,6,0
2359,0.004,-0.003,0.003,2.349,-0.146,0.014,0,4,75,6,0
2359.5,0.001,-0.004,0.002,2.588,-0.281,0.018,0,4,75,6,0
2360,-0.001,-0.002,0.001,2.325,-0.394,0.018,0,4,75,6,0
2360.5,0,0,0,1.742,-0.478,0.017,0,4,75,6,0
2361,0.003,0,-0.002,0.787,-0.533,0.013,0,4,75,6,0
2361.5,0.004,-0.004,-0.003,-0.244,-0.552,0.008,0,4,75,6,0
2362,0.001,-0.007,-0.004,-1.167,-0.537,0.004,0,4,75,6,0
2362.5,-0.004,-0.007,-0.005,-1.722,-0.486,0,0,4,75,6,0
2363,-0.007,-0.003,-0.004,-1.49,-0.397,0,0,4,75,6,0
2363.5,-0.003,0.001,-0.002,-0.259,-0.27,0.003,0,4,75,6,0
2364,0.002,-0.002,0.002,1.498,-0.12,0.009,0,4,75,6,0
2364.5,0,-0.009,0.005,3.304,0.043,0.016,0,4,75,6,0
2365,-0.008,-0.011,0.008,4.849,0.209,0.02,0,4,75,6,0
2365.5,-0.017,-0.005,0.01,5.794,0.367,0.022,0,4,75,6,0
2366,-0.018,0.007,0.011,5.932,0.505,0.02,0,4,75,6,0
2366.5,-0.009,0.016,0.011,5.272,0.617,0.015,0,4,75,6,0
2367,0.002,0.016,0.009,3.986,0.695,0.008,0,4,75,6,0
2367.5,0.009,0.009,0.007,2.356,0.736,-0.001,0,4,75,6,0
2368,0.008,0.001,0.005,0.61,0.736,-0.01,0,4,75,6,0
2368.5,0.004,-0.002,0.003,-0.619,0.703,-0.015,0,4,75,6,0
2369,0.001,-0.003,0.002,-1.053,0.639,-0.016,0,4,75,6,0
2369.5,-0.001,-0.003,0.002,-0.591,0.551,-0.012,0,4,75,6,0
2370,-0.004,-0.003,0.003,0.608,0.444,-0.005,0,4,75,6,0
2370.5,-0.008,0,0.004,2.043,0.319,0.005,0,4,75,6,0
2371,-0.007,0.006,0.005,3.158,0.179,0.012,0,4,75,6,0
